N50000
A16000
A16200
A16243
A16250
A16300
A16320
A12000
A12520
A13000
A10000
A13000
A13000
A14000
A14360
A14300
A15260
A12300
A13000
A13000
A13000
A16000
A12400
A14000
A14300
A14200
A14200
A15000
A15360
A15200
A15235
A14000
A12200
A13140
A13000
A13200
A12000
A11000
A12650
A12000
A14000
A14500
A14520
A14000
A14200
A14000
A14352
A14550
A14600
A14200
A14300
A14500
A14520
A14200
A14530
A15000
A15600
A15300
A15000
A10000
A12000
A13400
A14100
A14520
A14300
A15000
A15200
A15200
A13000
A16300
A16500
A13000
A13000
A12300
A14100
A14250
A15360
A12300
A10000
A13200
A14541
A16000
A16500
A16550
A16520
A16525
A16525
A16550
A16530
A16500
A16520
A16250
A16500
A16522
A16550
A16500
A16510
A16510
A16510
A16512
A16513
A16520
A16532
A16520
A16520
A16520
A16520
A16525
A16550
A16532
A16000
A16230
A16200
A16400
A16520
A16000
A16600
A16200
A16000
A16100
A16000
A16000
A16500
A16500
A16200
A16400
A16200
A16400
A16400
A16250
A16000
A16500
A16532
A16500
A16230
A16220
A16200
A16250
A16200
A16000
A12450
A12450
A12600
A12600
A12600
A12600
A12600
A12500
A12350
A12350
A13000
A13000
A13200
A10000
A14000
A15000
A11260
A11260
A13000
A12000
A14000
A14000
A12550
A12240
A15300
A12600
A14520
A15320
A15320
A15320
A15320
A15300
A16300
A12510
A13000
A13500
A12300
A10000
A20000
A22000
A23500
A25000
A25160
A25160
A26000
A22000
A25000
A26300
A26300
A23000
A23600
A23600
A25000
A26300
A26000
A21300
A25000
A22000
A24000
A25530
A26300
A26350
A26560
A26200
A26200
A20000
A21400
A21300
A21000
A23000
A20000
A23500
A24000
A25200
A26000
A26300
A26000
A26000
A23000
A23000
A23000
A21300
A21300
A21200
A21200
A20000
A21400
A20000
A20000
A22200
A25000
A26000
A23200
A21626
A20000
A25152
A20000
A24140
A25000
A25120
A26000
A22500
A20000
A24000
A24200
A24000
A25000
A25000
A26000
A25500
A20000
A25200
A26000
A26300
A26500
A20000
A23500
A23516
A23600
A23616
A23610
A21000
A22600
A23600
A26500
A26300
A20000
A23400
A23000
A20000
A24000
A24200
A24250
A25000
A26000
A26162
A26300
A26252
A26453
A26400
A26400
A26550
A26550
A26200
A26250
A26300
A20000
A25200
A22500
A22000
A24530
A24500
A24600
A24200
A24000
A24500
A25500
A25500
A26300
A20000
A24500
A21000
A21000
A22400
A22000
A21000
A25100
A25000
A26000
A26300
A26300
A26500
A26200
A22300
A23000
A22000
A21630
A20000
A26300
A21400
A21100
A20000
A24500
A22300
A22312
A22300
A26000
A26000
A26000
A26550
A26200
A26000
A26000
A20000
A23200
A23252
A23500
A21000
A25000
A25300
A21000
A20000
A30000
A32000
A30000
A36000
A32600
A32000
A34000
A35000
A35000
A35320
A35500
A35220
A35220
A35220
A35220
A35220
A35000
A35200
A35200
A35200
A35320
A35200
A35000
A35200
A35500
A35200
A35200
A35200
A35200
A35320
A35200
A35320
A35220
A35000
A35520
A35142
A35200
A35100
A35120
A35200
A35200
A35200
A35250
A35200
A35200
A35250
A35000
A35200
A35000
A35500
A35000
A35200
A35200
A30000
A36000
A32000
A33000
A33000
A30000
A30000
A30000
A32200
A32200
A31000
A30000
A30000
A36000
A35000
A35200
A35300
A36000
A35000
A30000
A36400
A36400
A36250
A32000
A32000
A32000
A30000
A32000
A32300
A30000
A32000
A35235
A32000
A32500
A34550
A34600
A34000
A30000
A35000
A35200
A33000
A32000
A32000
A30000
A30000
A31000
A31000
A33200
A30000
A32200
A32000
A32540
A34000
A34162
A34200
A34000
A34630
A34200
A34000
A34550
A34550
A34560
A34553
A34200
A34216
A34216
A34250
A34216
A34235
A35000
A35000
A35000
A35000
A35200
A35650
A35000
A35300
A30000
A31200
A36000
A36430
A36430
A36430
A36550
A36550
A36200
A36250
A32000
A32500
A32500
A32000
A32000
A33520
A34000
A34000
A35000
A35000
A30000
A35000
A35000
A30000
A35200
A32300
A32600
A32625
A35000
A35000
A32600
A30000
A31000
A31000
A32200
A30000
A34000
A32500
A34000
A34000
A35000
A35410
A31360
A32000
A32500
A32000
A32000
A32550
A32353
A32625
A32500
A32520
A32525
A32250
A32250
A34000
A34500
A34500
A34000
A34550
A34600
A34000
A34523
A35200
A35600
A35500
A35600
A35000
A34100
A34100
A34125
A34100
A34100
A34120
A34125
A34125
A34120
A35000
A35320
A35200
A35300
A35000
A35000
A35200
A36000
A36250
A36530
A36530
A36500
A36250
A36500
A36500
A36520
A36500
A36500
A36520
A36525
A36525
A36320
A36400
A36500
A36500
A36160
A32300
A32300
A32300
A32500
A30000
A31300
A33400
A35000
A32000
A32540
A31500
A31530
A31524
A34000
A30000
A32500
A16243
A10000
A12600
A14000
A10000
A30000
A26360
A00000
A43200
A45200
A52260
A56000
A14000
A65000
A63200
A60000
A21260
A24550
A24550
A24550
A21000
A11400
A14100
A15360
A13400
A16200
A13300
A14300
A14300
A14360
A15300
A14200
A14612
A14200
A14300
A14360
A14360
A15200
A16530
A16530
A14000
A12000
A12500
A11000
A11000
A14200
A14200
A15500
A10000
A14100
A15200
A15500
A15200
A16500
A16210
A16000
A16200
A16250
A16300
A16000
A12600
A12600
A12600
A13100
A13520
A13500
A10000
A12400
A12400
A20000
A23000
A22000
A20000
A22550
A25000
A25500
A25200
A21000
A21300
A26000
A26500
A26300
A26400
A26400
A22000
A23000
A23100
A23000
A23500
A22650
A22000
A21000
A21500
A21000
A21400
A21420
A21520
A24000
A23100
A20000
A20000
A24000
A25000
A25000
A25000
A25163
A25600
A25200
A25300
A26000
A26200
A26360
A26350
A20000
A26400
A22000
A24600
A25000
A26000
A26200
A22500
A23000
A26000
A20000
A22500
A22550
A22000
A22650
A24000
A20000
A22000
A24600
A25000
A25200
A26000
A22000
A24000
A24600
A24500
A24500
A24300
A24300
A24000
A24100
A25300
A25530
A25000
A25400
A25400
A25600
A25200
A25200
A25200
A25300
A25000
A25000
A25360
A25320
A25000
A25400
A25500
A25600
A25200
A20000
A22400
A24000
A25240
A25000
A25000
A21500
A26000
A22300
A22300
A22350
A22354
A22350
A22350
A22350
A22300
A22350
A21500
A21000
A21500
A26000
A26553
A26510
A26200
A26400
A26200
A26000
A26300
A26350
A26400
A26500
A26200
A26200
A26230
A26230
A26230
A26000
A26240
A26230
A26400
A26525
A26000
A26500
A26530
A26200
A23610
A20000
A23000
A23000
A24000
A25000
A22000
A22112
A20000
A23000
A23400
A23000
A20000
A23000
A24600
A26000
A26200
A26000
A22400
A22460
A26000
A22000
A24000
A24600
A24600
A24600
A24600
A24630
A24600
A24500
A24000
A24200
A25000
A25200
A25430
A25200
A25000
A26000
A26200
A24600
A25320
A25320
A25320
A25000
A26200
A26220
A26000
A26200
A26300
A22000
A22300
A22300
A22350
A22350
A22300
A20000
A20000
A21520
A20000
A22500
A25500
A25520
A00000
A10000
A30000
A30000
A43000
A53000
A53000
A65000
A65000
A65500
A63000
A23500
A20000
A33000
A65000
A65000
A30000
A00000
A65000
A65000
A65200
A00000
A50000
A60000
A40000
A41620
A41650
A41653
A41653
A41623
A40000
A41430
A45600
A45000
A46000
A46200
A46256
A46300
A42000
A41000
A41430
A41430
A42650
A42650
A45000
A45000
A45000
A45500
A40000
A42230
A46200
A46200
A42426
A42330
A42365
A42365
A42300
A45000
A44000
A41620
A53000
A53000
A53500
A53000
A53200
A55000
A53000
A56000
A53200
A53000
A53120
A50000
A50000
A50000
A55000
A56000
A56300
A00000
A40000
A44000
A43000
A55000
A25000
A60000
A65300
A65325
A65300
A65432
A65420
A65200
A65300
A65200
A65300
A65200
A25000
A25000
A25200
A20000
A53000
A50000
A00000
A20000
A24000
A26000
A25260
A30000
A30000
A34000
A30000
A30000
A40000
A25600
A60000
A25000
A25200
A20000
A25000
A25200
A25500
A45000
A42000
A40000
A41000
A40000
A42000
A46000
A41630
A42000
A42320
A42630
A43200
A50000
A55000
A56000
A50000
A52000
A55000
A52000
A50000
A50000
A51536
A52000
A52000
A52600
A54000
A52200
A52400
A52400
A52630
A50000
A50000
A20000
A16212
A63000
A62000
A60000
A62300
A66300
A66300
A65235
A60000
A64000
A64300
A63000
A60000
A25162
A25160
A21600
A23610
A30000
A32250
A32250
A32000
A32500
A32520
A32500
A35000
A00000
A30000
A12500
A00000
A20000
A20000
A22000
A24000
A25000
A25500
A25400
A25000
A20000
A22000
A20000
A23600
A24000
A25500
A26000
A21400
A21000
A24500
A24500
A25600
A25600
A20000
A22000
A22000
A20000
A22000
A25000
A25320
A25500
A25000
A25100
A25300
A20000
A26000
A26300
A22000
A20000
A22000
A21600
A21600
A21430
A20000
A20000
A26230
A24000
A24000
A24000
A25500
A25500
A25500
A25000
A25200
A20000
A26000
A26162
A26400
A26453
A26400
A26550
A26300
A26200
A26250
A26236
A26000
A22000
A22500
A22500
A20000
A21500
A23600
A23600
A20000
A21000
A24000
A24100
A25300
A25000
A25000
A25340
A25200
A25400
A25200
A25250
A25530
A25500
A25000
A23000
A20000
A25000
A22000
A20000
A26550
A26550
A24000
A24200
A24000
A25400
A25500
A20000
A21500
A21100
A21500
A23000
A21500
A26500
A26000
A26000
A26320
A26230
A26200
A25300
A24630
A20000
A20000
A23600
A23200
A23600
A23600
A20000
A24000
A25000
A23200
A24000
A40000
A40000
A41200
A41300
A41000
A41650
A41600
A43000
A43500
A41000
A41000
A42200
A42500
A42000
A45300
A40000
A45000
A45000
A44000
A45000
A45000
A45500
A45160
A45300
A45300
A45600
A45260
A45000
A45000
A45400
A45400
A45500
A45000
A45200
A45100
A45000
A45000
A45300
A45360
A45300
A45000
A45200
A45200
A45000
A45200
A40000
A40000
A41000
A41300
A42520
A46000
A46250
A46350
A46000
A46300
A46000
A46000
A42000
A42100
A43400
A43000
A43600
A43623
A43600
A41000
A41635
A41200
A41000
A46000
A40000
A40000
A40000
A45000
A41000
A41000
A41200
A41600
A41260
A41400
A41432
A41500
A41520
A41520
A41520
A41520
A41500
A41500
A41500
A41500
A41630
A41650
A41640
A41640
A41652
A41620
A41620
A41625
A41650
A41200
A41500
A41160
A41000
A41620
A41000
A41000
A41600
A41200
A41000
A41400
A41500
A41600
A41600
A41630
A41630
A41635
A41620
A41620
A41625
A41620
A41620
A41620
A41620
A41650
A41650
A41652
A41600
A41600
A41620
A41625
A41630
A41630
A41634
A41636
A41630
A41630
A41630
A41635
A41635
A41635
A41630
A41635
A41632
A41632
A41632
A41632
A41630
A41632
A41600
A41000
A41500
A41600
A41362
A41200
A41460
A41500
A41526
A41500
A41500
A41525
A41500
A41200
A41235
A41360
A41360
A41320
A41200
A41262
A41000
A41500
A41500
A41530
A41600
A41620
A41650
A41652
A41623
A41653
A41623
A41623
A41632
A41620
A41623
A41652
A41635
A41600
A41623
A41000
A41650
A41200
A41262
A41620
A41626
A41626
A41600
A41200
A41000
A42300
A42400
A42430
A42500
A42536
A42536
A42536
A42536
A42620
A42620
A42620
A42600
A42230
A42360
A42260
A42000
A42300
A42600
A42000
A42500
A42300
A42300
A42500
A42500
A42536
A42500
A42200
A42160
A42260
A42200
A42500
A42524
A42650
A42650
A42630
A42260
A42300
A42160
A42200
A42260
A43000
A43000
A43100
A43200
A43200
A43500
A43500
A43500
A43100
A43100
A43653
A43200
A43100
A43100
A43000
A43200
A43000
A43000
A43200
A43260
A43500
A43536
A43600
A43632
A43630
A43630
A43616
A43652
A43655
A43620
A43625
A43635
A43000
A43000
A43500
A43526
A43200
A43000
A43200
A43630
A43632
A43630
A43620
A43632
A43620
A43650
A43233
A43630
A43000
A40000
A40000
A42000
A42000
A42000
A42000
A42500
A43000
A40000
A45000
A41000
A42300
A42600
A42600
A42000
A42536
A42536
A42536
A42536
A42536
A42536
A42000
A42200
A42500
A42000
A42536
A42536
A42550
A42100
A42200
A42200
A44000
A45000
A45500
A45500
A45000
A45000
A45000
A45000
A45000
A45260
A45223
A40000
A42500
A46000
A46200
A46300
A46300
A42000
A42536
A42000
A42000
A42000
A42600
A42000
A42000
A42000
A42500
A42536
A42536
A42536
A42536
A42536
A42000
A42000
A42000
A42360
A41300
A41220
A44000
A45000
A42000
A42000
A42360
A42220
A42536
A42536
A42536
A42536
A42536
A42536
A42536
A42536
A42536
A42536
A42550
A42320
A42000
A42500
A42000
A42200
A42200
A42142
A42500
A42000
A40000
A41000
A41160
A41500
A41630
A41600
A41340
A41430
A41000
A41620
A41620
A41620
A41620
A41200
A41000
A41000
A41600
A41600
A41500
A41450
A41550
A41500
A41520
A41522
A41520
A41520
A41520
A41630
A41630
A41630
A41632
A41600
A41600
A41250
A41250
A41233
A41300
A42500
A42600
A42650
A42200
A42000
A42000
A42000
A42600
A42600
A42600
A42530
A42240
A42000
A42600
A42600
A42600
A42620
A42600
A42300
A42650
A42650
A42600
A42600
A43300
A43100
A42000
A42500
A45160
A46100
A42500
A45300
A40000
A40000
A41300
A42000
A45000
A42000
A41220
A41630
A41000
A41220
A41653
A42000
A42536
A42000
A42000
A42000
A42000
A42000
A40000
A45000
A46000
A41000
A42000
A43220
A42500
A45000
A45500
A45530
A45000
A45000
A45530
A45000
A45325
A45000
A43000
A43000
A43000
A41630
A41000
A41600
A46000
A46200
A46200
A42000
A42000
A42000
A42000
A42000
A42000
A42500
A42000
A43200
A40000
A42000
A41000
A42300
A42500
A42540
A42320
A42000
A42000
A42500
A42500
A42500
A42600
A42120
A42310
A42310
A42520
A42600
A42550
A42630
A40000
A40000
A41530
A41200
A43500
A40000
A45000
A46000
A44000
A45000
A45500
A45100
A45500
A45520
A45000
A45300
A45250
A46000
A46000
A46300
A46320
A46320
A42000
A40000
A41200
A41000
A41600
A41630
A41600
A41623
A41635
A41635
A41620
A41620
A42500
A42200
A42650
A42300
A43160
A43000
A43600
A43632
A43632
A43630
A40000
A41200
A42000
A40000
A42000
A42600
A42600
A42300
A42600
A42600
A42630
A42630
A42630
A42620
A42600
A42650
A42600
A44000
A45000
A45500
A45530
A45520
A45500
A45600
A45500
A45530
A45000
A45120
A45120
A45162
A45165
A45100
A45300
A45360
A45361
A45250
A45212
A45263
A46000
A46352
A46352
A46425
A46200
A46300
A46350
A46000
A42000
A42200
A42000
A43000
A41000
A41300
A42000
A40000
A45000
A41630
A41600
A42600
A42600
A42600
A42600
A42600
A42300
A42600
A42600
A45320
A42600
A40000
A40000
A41500
A42000
A42200
A40000
A42600
A42600
A42300
A45500
A45000
A45360
A45200
A45260
A45250
A45235
A45250
A40000
A42000
A42500
A42000
A42360
A42350
A45500
A45530
A45535
A45500
A45620
A45535
A45600
A45500
A45530
A45300
A40000
A42000
A42000
A45000
A46000
A46300
A46000
A42000
A43000
A43000
A43000
A40000
A40000
A41500
A41630
A46300
A46300
A46200
A46320
A42000
A42162
A42162
A42160
A42200
A42550
A42100
A42100
A42120
A42350
A42330
A42100
A42630
A43500
A43100
A45000
A45120
A45200
A46000
A46300
A45000
A45000
A43000
A46300
A40000
A45000
A42500
A45000
A45000
A45200
A45300
A45360
A45260
A45260
A45500
A45530
A45520
A45500
A45520
A45525
A45526
A45620
A45620
A45620
A45600
A45630
A45630
A45200
A45250
A45200
A45260
A45200
A45200
A45250
A45260
A45200
A45162
A45000
A45300
A45300
A45350
A45300
A45200
A45253
A45500
A45520
A45536
A45536
A45536
A45535
A45526
A45600
A45620
A45620
A45600
A45200
A45232
A45360
A45300
A45265
A45600
A45640
A45640
A45650
A45400
A45000
A45310
A45316
A45500
A45530
A45500
A45560
A45530
A45532
A45530
A45500
A45600
A45600
A45200
A45200
A45223
A45200
A45233
A45233
A45236
A45200
A45000
A45260
A45300
A40000
A40000
A41200
A40000
A40000
A42000
A42000
A42000
A42000
A45000
A45600
A45600
A45000
A45000
A45200
A45200
A45000
A45200
A45200
A45200
A46000
A42000
A43100
A43000
A40000
A40000
A42000
A41200
A41600
A41650
A41650
A41612
A41620
A41623
A41630
A41360
A41000
A41500
A41520
A41520
A41000
A41500
A41500
A41260
A41200
A41200
A41200
A42350
A42260
A42230
A42200
A46300
A46300
A46320
A42000
A42300
A42162
A42300
A42260
A42300
A42260
A42400
A42455
A42300
A42160
A42162
A42162
A42160
A42361
A42500
A42130
A42300
A42500
A42610
A42200
A42560
A42200
A42500
A42520
A42100
A42415
A42550
A42162
A42162
A42500
A42100
A42120
A42120
A42100
A42160
A42330
A42330
A42330
A42350
A42360
A42350
A42330
A42365
A42500
A42100
A42630
A43000
A43350
A43100
A43160
A43000
A43550
A43560
A43565
A43560
A43560
A43560
A43500
A43620
A43140
A43250
A43500
A43560
A43520
A43520
A43500
A43500
A43500
A43512
A43515
A43516
A43516
A43516
A43516
A43516
A43516
A43536
A43510
A43515
A43510
A43560
A43136
A43600
A43623
A43600
A43600
A43655
A43653
A43620
A43200
A43123
A43142
A43241
A43200
A43260
A43300
A43560
A43500
A43600
A43600
A43260
A43100
A43100
A43420
A43200
A43200
A43200
A43200
A43360
A43600
A43600
A43600
A43600
A43600
A43200
A43400
A43560
A43560
A43520
A43500
A43200
A43260
A43453
A43560
A43550
A43550
A43560
A43560
A43546
A43560
A43560
A43000
A43140
A43140
A43140
A43500
A43560
A43560
A43553
A43500
A43550
A43616
A43550
A43136
A43620
A43623
A43652
A43240
A43246
A43246
A43255
A43233
A43233
A43233
A43500
A43500
A43500
A43600
A43200
A43136
A43200
A43000
A40000
A46300
A46200
A40000
A42000
A42000
A42520
A45120
A45000
A42300
A41000
A41520
A41600
A41600
A41630
A41650
A41630
A41600
A41652
A41620
A41620
A41650
A41600
A41650
A41600
A41400
A41500
A41600
A41600
A41620
A41600
A41652
A41600
A41620
A41625
A41200
A41233
A41231
A41000
A41200
A41000
A41000
A41500
A41600
A41362
A41362
A41460
A41500
A41500
A41500
A41600
A41620
A41200
A41200
A41360
A41300
A41260
A41200
A41262
A41630
A41233
A45000
A45000
A46300
A46300
A40000
A44000
A42000
A45000
A45000
A43000
A46300
A40000
A40000
A42200
A42650
A42560
A42300
A42500
A42100
A42260
A50000
A50000
A51400
A51400
A52600
A52000
A52600
A53000
A53000
A53000
A53000
A53000
A53000
A53000
A53500
A53600
A52000
A52600
A54163
A54100
A54135
A54000
A55000
A55200
A55300
A55300
A55000
A55200
A55000
A55000
A55200
A55300
A55300
A55300
A55300
A55300
A55400
A56000
A56000
A56400
A56530
A56000
A56000
A56420
A56400
A56000
A56200
A56000
A52000
A52000
A52500
A52000
A53000
A53000
A53524
A53000
A53000
A53500
A53600
A53630
A53200
A53400
A51200
A51200
A50000
A50000
A52500
A52500
A51200
A51260
A51632
A51300
A51000
A51600
A51620
A51626
A51655
A51620
A51624
A51625
A51630
A51400
A51460
A51000
A51650
A51620
A51200
A51600
A51600
A51632
A51620
A51623
A51620
A51600
A51620
A51620
A51620
A51620
A51620
A51620
A51624
A51623
A51620
A51620
A51625
A51625
A51620
A51622
A51620
A51620
A51620
A51622
A51620
A51620
A51620
A51200
A51400
A51620
A51620
A51620
A51650
A51200
A51200
A53400
A53400
A53600
A53600
A53000
A53000
A53000
A53000
A53000
A53600
A54000
A54000
A55000
A56000
A52000
A54520
A54000
A54520
A54000
A54000
A54300
A54200
A54520
A54520
A55000
A55000
A55300
A55300
A55300
A55340
A55346
A55346
A55340
A55300
A55240
A55250
A55300
A55300
A55300
A56000
A56400
A56000
A56200
A56250
A56256
A56250
A56200
A56500
A56500
A56000
A56452
A56550
A56000
A56250
A56000
A52000
A52160
A52000
A52300
A52300
A50000
A52200
A52000
A52400
A52300
A50000
A55000
A55000
A52000
A52000
A52000
A52500
A52200
A53000
A53000
A53500
A50000
A54000
A51000
A52000
A52000
A52000
A52500
A52600
A54000
A54260
A54000
A55000
A55000
A55000
A55000
A55500
A55100
A55100
A53000
A53000
A53000
A56000
A56000
A56430
A56000
A56000
A56500
A56255
A52000
A52500
A52000
A53000
A53000
A53650
A52300
A52300
A54500
A54000
A54600
A54500
A54520
A54520
A54520
A55000
A55000
A56000
A56000
A54000
A55000
A56000
A56550
A56550
A53600
A56300
A56300
A56300
A55000
A55200
A50000
A50000
A52000
A53000
A53000
A53000
A53000
A50000
A54000
A54200
A55000
A55300
A55300
A55300
A55200
A55250
A56000
A56000
A56000
A56400
A56400
A56200
A56200
A56000
A56400
A56500
A56500
A56550
A56200
A56200
A56200
A56200
A56200
A56200
A56000
A52000
A52000
A53000
A53000
A56000
A51650
A51650
A51600
A51000
A51600
A51000
A51000
A51100
A51520
A51300
A51600
A51000
A56500
A56500
A56500
A56500
A56200
A56500
A56000
A52000
A52120
A52160
A52160
A52460
A52350
A52340
A52400
A52100
A52460
A52400
A52126
A52120
A52126
A52330
A52360
A52363
A52365
A52332
A53600
A53550
A53600
A55325
A55325
A55630
A56000
A52000
A52000
A50000
A53000
A53000
A52000
A50000
A50000
A51400
A51300
A52600
A52430
A52520
A52523
A52523
A52523
A52523
A56000
A54200
A54000
A55000
A55000
A55000
A55300
A55000
A55000
A55000
A55500
A55200
A55365
A52000
A52000
A52300
A52320
A52320
A52320
A52320
A52323
A52320
A52320
A52321
A52320
A53600
A54300
A50000
A52000
A52600
A52600
A52400
A52430
A52400
A52300
A52000
A52530
A52600
A52620
A52530
A52200
A52400
A52600
A52200
A52600
A52200
A52500
A52650
A52340
A53000
A53000
A53140
A53400
A53450
A53460
A53460
A53420
A53600
A53600
A53163
A53000
A53240
A53000
A53400
A53450
A53400
A53455
A53600
A53600
A53616
A53620
A53620
A53660
A53620
A53625
A53620
A53640
A53640
A53642
A53655
A53655
A53625
A53620
A53620
A53625
A53625
A53625
A53630
A53635
A53643
A53200
A53250
A53246
A53000
A53520
A53500
A53200
A53460
A53000
A53000
A53000
A53450
A53450
A53422
A53500
A53550
A53600
A53610
A53616
A53000
A53600
A53620
A53620
A53630
A53630
A53632
A53600
A53620
A53620
A53620
A53620
A53622
A53622
A53620
A53620
A53600
A53600
A53620
A53632
A53600
A53650
A53650
A53620
A53625
A53625
A53625
A53620
A53625
A53630
A53630
A53600
A53650
A53610
A53620
A53600
A53650
A53620
A53622
A53620
A53650
A53640
A53640
A53650
A53650
A53630
A53630
A53634
A53600
A53620
A53615
A53620
A53625
A53620
A53620
A53625
A53620
A53630
A53630
A53600
A53620
A53600
A53620
A53620
A53625
A53600
A53610
A53600
A53620
A53650
A53650
A53652
A53620
A53620
A53620
A53600
A53620
A53620
A53600
A53620
A53623
A53652
A53652
A53650
A53650
A53640
A53650
A53630
A53632
A53620
A53625
A53623
A53640
A53620
A53640
A53600
A53620
A53610
A53650
A53652
A53652
A53620
A53620
A53620
A53620
A53612
A53625
A53642
A53645
A53620
A53620
A53620
A53622
A53620
A53600
A53622
A53622
A53622
A53622
A53622
A53622
A53000
A53260
A53200
A53600
A53000
A50000
A52000
A54000
A54000
A55000
A55500
A55000
A56250
A52000
A52000
A52300
A53216
A54300
A50000
A52000
A51520
A51430
A51525
A51200
A52000
A52562
A52600
A52650
A52630
A52640
A52000
A52400
A52400
A52422
A52422
A52423
A52412
A52400
A52460
A52420
A52430
A52430
A52400
A52420
A52420
A52420
A52424
A52432
A52440
A52440
A52450
A52450
A52450
A52450
A52420
A52430
A52400
A52400
A52400
A52430
A52400
A52400
A52410
A52450
A52450
A52414
A52420
A52425
A52430
A52400
A52410
A52420
A52420
A52420
A52420
A52500
A52553
A52600
A52650
A52660
A52616
A52655
A52655
A52656
A52650
A52620
A52623
A52630
A52150
A52400
A52000
A52500
A52000
A52600
A52460
A52430
A52430
A52440
A52500
A52400
A52400
A52430
A52430
A52453
A52400
A52400
A52416
A52416
A52456
A52450
A52460
A52420
A52420
A52435
A52400
A52450
A52450
A52400
A52450
A52500
A52500
A52500
A52300
A52300
A52100
A52653
A52620
A52625
A52625
A52650
A52600
A52300
A52330
A52350
A52355
A52365
A52350
A52000
A52600
A52410
A52500
A52500
A52200
A52400
A52200
A52500
A52400
A54300
A56500
A50000
A51400
A51200
A52000
A52300
A52300
A52000
A52000
A53000
A54000
A54000
A54000
A55000
A55000
A55200
A55250
A54000
A52000
A52000
A52510
A53000
A52200
A52500
A52000
A52400
A52516
A52516
A52516
A52516
A52500
A52550
A52500
A52600
A52620
A52625
A52200
A52450
A52400
A52560
A52500
A52600
A52650
A52650
A52500
A54100
A54000
A54260
A50000
A50000
A51400
A51400
A54000
A54000
A55400
A55000
A55300
A56500
A56500
A52000
A50000
A56000
A52500
A55000
A56000
A56500
A52000
A52000
A52000
A52400
A52000
A53000
A53000
A51400
A52620
A52400
A52620
A55000
A55200
A55000
A52000
A52500
A50000
A55000
A55000
A56500
A55230
A55230
A52000
A50000
A55000
A55100
A55520
A56100
A52200
A52000
A52430
A52430
A52600
A52630
A52600
A52600
A52000
A52120
A52160
A52160
A52320
A52320
A52400
A52400
A52450
A52450
A52455
A52450
A52450
A52300
A52320
A52400
A52452
A52400
A52550
A52416
A52500
A52520
A52620
A52120
A52120
A52330
A52330
A52330
A52330
A52330
A52300
A52350
A52365
A53000
A53200
A53400
A53420
A53000
A53600
A53000
A53241
A53220
A53000
A53000
A53100
A53000
A53400
A53400
A53400
A53410
A53560
A53520
A53160
A53600
A53200
A53250
A53200
A53200
A53160
A53420
A53500
A53500
A53500
A53610
A53000
A53000
A53200
A53200
A53200
A53365
A53000
A53200
A53400
A53400
A53400
A53400
A53400
A53450
A53500
A53500
A53560
A53560
A53560
A53520
A53520
A53500
A53200
A53234
A53230
A53220
A53220
A53400
A53460
A53400
A53550
A53000
A53200
A53254
A53500
A53530
A53400
A53420
A53420
A53420
A53450
A53450
A53450
A53450
A53500
A53500
A53520
A53520
A53522
A53500
A53540
A53542
A53540
A53530
A53530
A53530
A53526
A53521
A53500
A53500
A53532
A53532
A53520
A53550
A53520
A53524
A53520
A53520
A53532
A53500
