haase_phonetik_primary
959896279
959896279
95989627969
959896279
95989627969
95989
95989
95989
9598279
9593929
95939898
959395
9593969
95948
959489
959489297
959489498
9594896297
9594896297896
9594896279
9594896279
9594896279
95948962798
9594896279
9594896279
95948962793
9594896279398
959489696
959489298
959489
9594896
959489
9594898
9594898
95948919598
9594896
959489
959
953
95393979
953969
953972
953979
953925939
953952
9539
9539798
9539798
9539798
953978
95398
953
9539
953979
953979
953969
953596
953696
953969
9539689
953968949
9539689
9539689
9539689
953972
953792
9537929
95379896
95379
95379
953896
953896
9538292
9532
95496
95497
9549796
954989
9549
9549
9549
95497
954979
954979
9549629
95498959
9549
95497
954979
954979
954978
954979
95492
954796
954796
954979
954979
959292
959293
959
959496
9596179
959719
959896
959629
959
959
9591929
95949
95969
9598
95919898
95919729
95919
95919894
959179629
9598
959496279
95989
95989
9594
95989
9594
959
9596
9597
9593
9594
959898
959496
9596
9596969
95969629
95969
95969
95969629
9596
959629496
95969
95929
95929
95929
95919729
95919
959197
95979
959798
959798
9598
95989
9598
95989
95989
95989
959896
95989
9598
959
95948
95939
9598929
95969
959695
9598
959
9549
95496
954969
95496
95497
954939
9549291
9549291
954968
954979
954696
9549729
95
959
9591962
959194
959296
959
9596
95979
95959
9596
959696
959619
959696
9596964
9596
95962
9596896
9597
95979
95972
95972989
95972989
9598
95939
95194
9519
951979
951972
951979
9517942
95179296
95179296
951794
9517948
95496
95494
954976
95492
9529397
9529
95297
95279249
95279249
952792
959
959194
9598
959
95949
959497
959497
959492
959479
959479
95947929
95947929
95947929
95947989
959479
95947969
959479
95959
9596
959696
9596962
9596964
959696
959697
959696
9596962
9596
9596194
9596194
95961974
959617962
959619
959629
9596297
95962973
9596896
95968194
959683972
9597
95972964
959729648
9597959496
95978
95972
9597296
95979
9598
9598989
95989
95929
95939
9593929
95948
959
95969
953972
95379
95497
95497
95497
95497
954979
95492
95497
95497
95968
959897
959
959
9591969
9594
959494
959
959479
959497
959492
959696
9596
9596297
95964
9596497
9596496
95964296
9596896
959
9598
959896
9598
9598297
9598296
95696
956962
95696296497
95696
9569798
95696296497
95697
95696
956962
95692
959
959849
959849
9596
9597
95972
95979
9598
95929
9592
95929
95939
959
95396
951972
95792
95792
95794
9579249
958
9581794
95817948
9581979
958989
958696
95891
95891
958194
958296
958292
95891
9583972
95296
95291
9596
9596194
95968
95979
953972
95396
953969
95392
953972
959
9596
959896
956
9569
95694
956929
9569297
9569497
9569497
95696
956962
9569689
956969
9569689
95696896
95696897
9569798
9569798
9569798
956979
9569792
95697929
95698
9569896
956989
9569879
956989
956989
9569896
9569897
956989
9561974
9569
956929
956929
95692969
956929
9569
9569496297
95696
9569698
9569629798
9569629798
9569629798
95696296497
95696497
95697
9569798
95697949
956979
95698
956982949
9569297
956929
9564796
956979
9569795
9569795
9569796
95659
9569
95692939
956929397
95696
956962
956969
9569697
956962
9569629897
9569629
956969
956979
956979
95698
95698939
9564982
9568
9568292
9568292
95682796
95698939
9569
95697
95692
959
959
95938
959
959
9598
95989
95989
95989
95969
959697
9596979
95969
9596
959649
959649
95969
959689
959689
959689
9597
95989
9592919
95929
959
959
95989
95194
95197
9519796
951976
951979394
951978
951978296
951972
9519297
9539
95396
9539689
9539689
9519
95196
951969
9519897
95194
9518
951949
95492969
95498979
954982
954989
95792
95792
9579249
958
958929
95891794
958929
9589497
958929
9589497
958959
95895696
95892
9581979
9581794
95817948
9581979
9582973
95896
958912
95892
958969
9589793
95894
9589697
958989
958969
958964
95891
95859196
958696
95891794
958917948
95896
95891
958194
958194
958193
9581979
958292
958292
958292
958296
958297
958296
958292
9582796
95896
95891
9583972
952
95292969
95293
9529397
9529
95296969
95296979
9529697969
95296979
95296979
95296979
95296
9529798
95293959
9529896
952969
9529697
95296989
9529698
95296
952969
952969
95296194
9529619697
952961974
95296197497
952961976
9529619762
952961974
95296197497
952962973
9529693
952969396
9529693
9529697
952919297
95297
95297492
952979
952979
95297696
95297692
952978
95298
95293942
95239598
9524951978
95298
9529897
952929
9529697
95296
95297
95297
9529897
95293
95293
952958
952989
95298
952989
95294
9529297
95297
952979
952979
952979
952979
95294
952959
95296979
95296979
9529698
952969
95298
9529897
9525962
952697
952696
952696
952697
952697
95269597
9526979
952697
9529
9529195
95291959
95291959
95296
95296979
95296979
952969629
95296
9529696
95297397
9529696
95219297
9527949
952794297
952796497
95895
9589597
9589597
958696
958292
95829297
958292
95296
95296
952969
952979
95298
95239297
952398
9529
959
9597929
959798
959
95989
95949
95949698
9596194
95969
959429
9539
9539698
95397
953979
95397929
9539796
9539729
953979
953979649
9539798
9539798
95397969
953979
9539796
95397
953959
95396
95397
953979
9539798
953979
95397698
953979
953978
95397896
95398
95398292
9539829397
9539
95398
9539
9539
953969
95397
95392798
95392798
9539597
95396
953969
953969
953979
9539798
95398
953989
9539297
953929
9539897
953989
953989798
953972
9538292
95396
953969
953972
953972
9539
95395
95398
95396
953969
95392
953972
959
959
958949
95897969
95896979
958929
958969
958919
95894979
96
969
9691959
969159
969497
9694
969497
9692
96929
96929
96929
96929
96929
96929
969296
969297
96949
969497
96951972
969539
9695392969
96959
9696
969689
96962
969629
96969
9696439
9696
96969
96968
96962
969629
969629
969629
969629
969695
9697
96979
969795
96979629
96979
96979
96979598
9697959
96979
9697989
96979
96989
9698
969896
9698
9692
96929
9692964959
96929
96929
969296
9692979
96927929
9692989
9692959
9693989
9693989
969
969
969896
969896
96194
9619497
9619789696
96192
9619
96197
961974
96197497
96197696
961978
96197859
96197896
961972
96159
961597
9619
961976
96197849
96198
96179
96179
96179249
961798
961798297
961798
96179
9617989
9617949
9617949
9617989
961798
9617989
961798959
961798929
9617989
9617989
961798969
961798969
9617989
96179898
9617989
9617989
961798
96179894
9617989
961798
9617989
9618
96195
961974
9619749
9619749
961976
96198
96198
96295
96295
96297
96297
9692
96929
96929
96929
96929
9692979
9695
96959
9696
9697
9694
9695964
96959
9695964
96959
9695
9695929
969589
9695964
96959649
96969
9696
96962
969629
969629
96962959
9696295979
9696295979
96962959
96962
9696495
9696896
96962
969629
969629
9697
969795
96979
9697949
96979496
969794969789
969794969
9697949
969796
9697969
96979
96975964
9697696
96979
9697896
96979
9698
96981979
96989
96984929
969829
969
9698949
96989
9698959
96984929
969
9696
96969
96989
9694
96949
9694969
9694989
9692
96929
969296
969
9695
96939
9694
9694
96949
969496
969497
9695
9695497
9695
9696
96969
96969
96969
969696
969693
9696939
9692
9692
96929
9697
96979
9697952
96979
96979
969796
969749696
9698
969896
9698
9692
9692
96927969
9692
96929
965969
96593
96597
96596
965964
965964
965964
9696
9696
9697
96979
9695
9696
9697
9697696
9697696
969297
9697929
9697929
9697929
9696
96968
969
969
96949
96929
96929
96929
96929
969
96959
96958
9696
96962
969692
9696929
96968
9696896
9697
96979
96979
9697959
9697959
969798
9697989
96979
9697959
969796
969796
96976969
969798
9697989
9697989
9697989
9697989
9697989
96979
9698
9698
9692
9692
9697
9619796
96197969
961979
9619
96197
9619
9619
961939
9619689
961929
961979
9619
96796
967969
96796
96796
96794
967969
9679
968
968194
9681979
9681979
968597
968296
968295
96895
96893
968597
96859
96819497
968194
96819497
968292
968297
968297296
96827964
968298
96297
962696
9629397
9696896
9696896
9696792
96979
96989
96394
969
9692
96929
96948
96
969
969159
96912939
969497
96985929
9694698
96946982
9694698298
96946982919598
969469829
9697
969549
96959
9696
96969
9696
96962
96969
96969
96969
969696
969698
96962979696
9698
96989
96982
96982989
9698298
96982989
96982989
96982989298
96982989
96982989
9698298919598
9698298
969279
9693952
969
9649
96497
9649793
96895
9689592
96895
964929
9649
9649629
96497
964978
9649629
96894
96895
968979
968989
96497
96494
964969
968796
968295
962
9629
9629159
96295
9629596
96295979
96295979
9629598
962979
962979
962939729
9629
96298959
9629
96295
9629596
96295
96295696
96297
962979
962971974
9629794
9629794
9629797
9629798
96297496
9629749
962975
9629759
96297594
96297696
96297696
96297986
962978
962978
96297896
96297896
96297896
962972
96297296
962973952
96298
9629896
962948597
9629
962964
962969
96298
962597
9629
9629
9629
96295969
96295969
96295894
96296
9629696
96297
962973
96297397
96293
96279
9627949
9627949
9627929
9627929
96279298
96279
9627949
962798
962798
96279849
96279894
96279894
96279849
9627989
96279
96279
96279849
96279298
96279
9627969
9627969
962798
96279896
96279896
96279896
9627989
96279896
9627929
9627929
96279
962796
962793
962794
96279
9627969
962798
962794
9627949
962796
9627959
9627959
9627969
9627969
9627929
9627929
962792959
96279
9627989
962791962
962798
96279896
96279849
96279849
96279896
962798
9627929
9627929
96279
9627989
962793
9627938
962793849
962793896
96279
962793
96279
96279849
9627969
9627969
96279698
962798
962794
962794
96279
962798
9627989
96279
9627948
962794929
9627964
96279649
9627969
9627969
9627959
962796
962792
96279298
962798
962798969
9627982
9627959
9627948
962759
96279
962798
962793
962796
962796949
962796949
962798
96279849
96279849
96279849
96279394
9627896
96279598
9627959698
962798
96279849
962798
96279849398
9627989
96279
96279894
96279894
9627894
962789894
962789894
9627893849
9629
96297
9629
962979
9629
969
969
96959
96959
96969
9696969
96969
9697896
9698
96989
96982
9698197497
9693952
969
9698
963964
963952
96396896
963989
964
964969749
964979
96497969
96497929
96497959
9649
96495
964959
964959498
964959498
9649598279
96495194
964959
96495979
9649598
96495929
96495929
964959
96495949
9649594
96495949
9649594959
964959298
96495959
96495959
96495969
96495969
96495969
96495969
9649598
96495929
96495
964959
964959
96495929
964959
964959
9649593
96495969
96495969
96495919598
9649598
96495989629
96495929
964959
9649593
96495989
964958
96495989
9649598
96496
96496962
96497
96497969
9649797
964979397
96497696
96497696
96497697
9649796
964978
964978296
964972
96493969
96495
9649
964969
9649
96497
96495979
96495929
96495929
96495959
964969
964959
964959
9645929
9645929
9645962
96459
96459
96459197497
9645917962
96459697
964596
9645979
964598
9645989
96459296
96459
964596
964596
96459
964596
96496
964969
964969
96492
964929
964939
9647962
964794
964798969
964798969
964796
96479
96482
9648292
9648296
96482696
96482796
964296
9649
964979
96495939
964969
964969
96498
964959
96498
964396
96495
96952
96976
969
969195
969198
96949
9698929
9698929
9694
9694
96929
9695
96959
9695
9696
96969
969698
96969896
9695
9698
9698
96989693
96929
9698
9696
9649
964959
96496197
9649617962
9649617962
964961794
964969
9649696
964969
96497
964978
96497896
9649398
964596
96459
964697
96469
96479
964796
964796
96496
96593
9659
9659497
96
969
969195
969159
9695
96959
9696959
9696
96962
9697969
9697969
9698
969
9697
969496
9696
9697
9697969
9698
96989
96989
969859
9698
9692
96929
9691959
9698497949
9698959
969497949
9696
96964
96969
9698
969896
969
9696
96969
9697969
96968929
96968929
96989
969
9696
9696939
96969698
969739
9698949
9689
9689529
9689529
968979
9689729
968979
968979
9689
968194
9681979
968179
96898
96898
96895
96895
968956
9689569
968956962
9689569
9689569
96892
96898
96859
968596497
968593
968696
9689591979
96896
968964
9689749
968194
968194
968292
968292
968292
968292
968292
96829
9682969
9682796
9629
962949
96295
9629594
9629
96297
9629
968593
96894
9629
9629
962919
9629
96295
96295
962959
96295919
9629697
96296989
96291979
96297
96298
96298969
96298
96298
9629397
962958
96296
962969
962969
962791
9629
9629
96298
96294
962949
962929769
9629
962949
96295
962959
96295
962959
962959
9629596
962969
96296
96296979
96296979
96296979
96296989
96296989
962969
96298
96298295
9629829
96249398
96249394
96259
962597
96259
962696
9629
962989
962946959
962969
96296929
96295
9629594
9629594
9629594
9629596
96295969
96295969
96295969
96296
962969
96296989
96296989
962969498
962969
96296959
962969598
96296959
96296929
96296929
96296929
9629649749
96296493969
962969
962969
962969298
962969298
9629694
9629696
96296989
9629698959
9629694
9629694
962969298
962969
96296959
96296929
962969398
9629694
96296969
96296969
962969
96296959
9629698
96296929
962969
9629698
962969298
9629694
9629693
96296919598
9629693
962969394
962969398
962968
96296896
96296896
96296989
96296989
962969
9629696
96296
96297
96298
96298
962989398
96298
9629893849
96296
962796
96279496
962796
96279198
962796
962959
9629
962969
9629698
9629698
96298
96239
9623969
968
969689896
9696896
9696896
969893849
969849398
963979
96397
963979
9639
9639597
96397
9696
969639
968
9689
9689529
9689529
9689529
96895969
968969
96897
968958
9689569
96895969
96893969
968969
968969
96895929
96893969
9689
968959
968979
96893969
9689529
968929
96897
9689798
9
949
969
929
96
949
969
919
91949
9194929
91989159
9198
919592949
91969
9197989
91979
91989
9195
919596
91952
9197
91395
91395196
91395194
91395
91497
91497
91492
9379
91989
9198959
9198959
91949
9195929
91989
9198
9149796
9149
91497
914964
915962
9159
91596
915964
919
9192949
9195
91959697
919596979
9195929
91959
919596
9195969
91959
9195969
9196
91969
919629
919896
9198259
9198295
91982959498
9198295949
91982959298
91982959298
9198295919598
919829598
91982959
91
9195
9195196
91952976
91954929
91954796
9195968
9195968
9195
91959
9195696
91954982
91952
919689597
9197896
91972
919
91989
915
9159
9159196
915919
91591979
91591979
915919
91593972
91594972
91594972
91594929
9159492
915968
9159696
91596
91594982
91597
9159296
91593929
91593929
9159
915972
91596
915964
91952
919596
9195969
918
9179696
9179
917989
91795
917959
91795
91798989
9189
91859
912
9129497
9129
91292
9129497
91297
912971
91989
9495
949279
949
9495
94959
94959629
949597
9495969
9495969
94959
949696498
94969
94979
97
979
9791
97919
97919
979196
97919
97919
979196
97989
9798969
9792
97929
97939
979392
9794949
97949
97949
979496
9794969
97949698
97949698
97949629
979498
979
979
97949
9796
97989
979
9794949
9794939
97949596
97949596
97949
9796
9796949
97969
9796195
9796195
97961959
97961959
97961979
97961979
9796969
9796
97969
979698
97968919
979689
97962
979629
979629
9796929
97969
9796929
979649
979649
979649
97964979
979649796
97969197
9796939
97969
979649
97969
979693
97962
9796298
979698
979689
97968989
979
9798
9798
97949
9798
9798979
979896
979896
9798692
979829
97929
9792969
97929
979
97949
979
9798
97989
97939
9793969
97939
979
97989
97989
971
97194
971989
971959
97196
9719698
97194
97194982
97192
9719297
9719598
971959
97197
971979
97198
9719
971969
971989
97192
971989
971989
971598297
97159
9719
97194982
97195929
97196
971969
97197
971979
97197
971989
9719459
971959
97192692
97192969
9749
974929
974929
974929
9749291969
97496969
974962
97496495
974964959
974979
974979
974979
9789
978949
978959
978959
97896962
97896962
97896948
9789629598
9789
978979
978989
974
974949
974961952
9749619
974961952
9749619
97496495
974972
9741952
974195
9741952
9742959
97429496
9749
97497
9749
97491952
97491949
97491952
9749
974952
974959
974959
9749695
97495929
97495929
9749629
9749629
97492
9789
978949
9789294969
978979
978979
978949
978959
978959
9789698
97896949
978969498
9789893849
9749
974959
9749796
97498
974979
974979
97498
972
9729469
9729596
97296
972979
9729596
9729596
97295
97296
9729629
972979
972959
972959
97296497
972979
97298
9729896
97298297
972929
972929
97298969
97259
972697
9729
97296
97295969
97296
97279
97279
97279
978
972969
972969
9729897
979
979
9798
9791959
97919598
979497
9794949
97929629
9793
9793972
979492
97972
97972
9798
9798949
9795
97959698
9795
9795962
97959698
9795969
97959698
97969
979695
97969598
979698
97961974
97968919
97962
97962959
9796295
9796298
9796295
9796297
9796298
97968
9796896
97962
9796959
97969397
97969398
97968
979681974
979682973
97968696
97968697
9796896
97968296
97962
97962
97968
9796896
97968
97968
97959
9798
97989
979896
97929498
9798
9793959
97939598
979
9796
97969
9739
973594
973596
973696
973972
9738296
9732
974917942
974917929
97495
9749617942
9749629
974962969
974982
97495
9749695
9749617942
974969
974962
9749629
9749629
974962979
974962969
974962969
974962969
9749629
974968969
9749689
9749798
97497896497
974929
9749896497
974959
974979
9749798
9749
9749
974969698
97496
97492
974929
9749896497
97492
97479398
9749296
974929
9749
9749298
9749598
9749598
974959
974979
974929
9749
9749598
97496
974968969
974969698
97496929
97498
974982
9749
974959
9749798
97497919598
9749798
97972
9795497
979
979
97949
9795
9795
9796
97969
97968
9798
9798
9794
97949
97929
97929
979
9795
97969
97969
97968
97962
9798
97929
97929
9793
97939
97949
9794969
97969
9796929
9796
9796949
9796297
97964
97964296
97969
97969
97959
9796
9798
9798
9798696
9798696298
979869629
979896
979819
9798
979829
97982929
9798295
979829529
97982989195
979829629
979829
97929
979392
9798
97989
9798949
9798696298
979869629
9798959
9798969
979819
97989
9798
9796
97969
9796
9796
97969
974
974929
97496898
97495
974969
974961974
974968
9743952
97496
974968
97496896
97459
97459
9749
97498
97437942
97596
975962
9759
9759249
97596
9759
97592
97592
9759
97596
975969
975964
97596498
975964296
975962
97598
975929
97593
9752
976
9769
97694982
976929
97692959
97694982
9769
976959
97696
976962
9769629
976969
97696969
97696969
