spfc
37320
32300
32320
32320
33300
31370
33370
33300
34377
34370
34376
36376
32370
31372
35370
34374
31374
32374
32374
36370
31370
32377
31370
37370
34370
36370
30370
34373
30370
32373
36373
33373
32371
32375
33300
33300
32370
34370
34370
34370
31376
35376
36376
31376
35370
36374
37374
37374
33300
32374
36370
35379
34370
35370
36374
37370
31370
35370
33300
34377
34377
36370
34370
32370
33300
30370
35379
34370
36376
35370
36370
32370
35379
34379
34379
31379
31379
32370
32379
31376
31376
34370
32376
32376
35376
36376
36376
36376
31376
34370
34370
37376
36376
34370
32376
34376
35376
36376
33300
32377
32370
32376
34370
34370
34372
35370
31370
31370
37370
32370
37370
37370
37370
31370
37370
34378
32370
34372
35370
31374
32374
36374
32374
36374
35370
31374
34374
32374
34374
36374
36374
31374
31374
31374
35370
32374
31374
32374
37374
35370
34374
31374
36374
32377
33300
31370
31370
32370
34370
36370
36370
33300
31370
32375
31370
33300
31370
35379
35370
36374
35370
32377
35377
35370
33370
32370
35379
35379
35379
35379
31379
35379
34379
32370
36379
34370
33376
31376
33376
34370
35370
36374
35379
36376
36376
36376
34370
30374
36374
35370
36374
31374
36370
31370
31370
37370
37370
31370
33300
33300
33372
33300
34371
37370
33376
3300
30300
31300
31300
31390
31360
31360
34340
34340
34346
31340
37300
36300
31350
34340
34340
31300
3300
34340
34340
36346
3300
34300
35300
32300
33393
34393
31393
31393
31393
32300
31392
35396
34390
35390
36394
35394
31394
36390
32390
31392
31392
34397
34397
34390
34390
34390
37390
32300
31391
30394
36394
35390
31390
31390
34390
31390
34390
32390
36398
31360
31360
34365
31360
36365
37300
31360
35360
33367
31360
30367
34300
34300
34300
34360
35360
31364
3300
32300
32390
31390
34360
34310
35300
31346
37346
31346
36346
36346
36346
31346
33346
31346
36346
34300
37300
33306
33300
31360
34300
3300
30300
32310
35310
35316
31300
31300
32350
31300
31300
32300
35376
35300
34310
36316
30300
34310
36316
37310
34390
36390
32300
32390
32300
36390
35390
31392
36390
30390
31390
36397
34300
37300
35360
34300
36360
37300
36360
34300
34300
35363
36360
33360
35367
32360
33360
32360
32360
31360
34300
34300
36300
30324
31340
36340
35300
31347
31344
31344
37346
35300
32340
31349
31340
35300
33306
35306
35302
32307
31300
37371
37371
36370
34371
36371
34371
37300
3300
31300
34380
3300
36300
33300
33370
32370
34370
37370
32376
34370
33300
33370
33300
35375
32370
37370
35370
32373
32370
34379
34379
35376
35376
30300
33310
36310
30300
30310
34310
36316
37310
34310
30316
31316
30300
35310
31314
36310
30300
36310
35313
35313
31313
30300
30300
31314
32310
32310
32310
37310
37310
37310
34310
36316
30300
35310
33314
32314
31314
32314
37314
31314
36314
37314
34314
35310
36310
37310
37310
30300
34318
37310
37310
30300
30310
32310
30319
31316
34310
34310
32316
36316
32316
36316
37316
31316
34316
34310
31310
30300
34310
36310
30300
37314
37314
32310
36319
32310
32316
37310
30300
34312
30312
34312
31310
34312
34314
35310
35310
33314
31314
36314
31310
31310
36310
36310
37310
36317
37310
37310
30300
32310
34310
33317
32310
32300
32300
33393
31393
30390
34393
35393
31390
34395
32390
32390
30397
34397
33390
31396
32300
34390
34390
32390
34390
34390
37390
35396
31396
31396
35396
35396
34390
34390
32396
32396
37390
34390
36396
32396
34390
34390
31396
35396
31396
34390
36396
36396
34390
36396
32300
32300
32390
31392
36391
35390
34394
34394
35390
31394
35390
35390
36390
32390
32397
31390
37390
31397
37390
30390
34398
36398
30390
35390
32300
32300
32300
34390
30390
30390
30393
35393
35393
32393
33393
34393
36393
36393
36393
36393
34393
34393
34393
34393
31393
34393
32393
32393
33393
36393
36393
34393
34393
33393
34393
35393
30390
30393
30390
30390
35393
30393
30390
32393
34393
35393
35393
31393
31393
33393
33393
33393
34393
33393
30393
30393
30393
34393
34393
36393
35393
35393
36393
37393
31393
31393
32393
37393
31393
31393
31393
37393
37393
37393
31393
37393
36393
37393
37393
36393
31393
36393
35393
30390
34393
35393
36393
36393
35393
34393
35393
34393
34393
37393
34393
36393
37393
37393
37393
36393
36393
36393
30390
34393
34393
31393
35393
36393
34393
36393
31393
31393
31393
37393
37393
30393
31393
33393
37393
35393
31393
30390
34393
33393
30393
36393
35393
30393
35393
36393
30390
31391
32391
31391
34391
37391
37391
37391
37391
36391
36391
36391
35391
31391
37391
35391
30390
31391
35391
30390
34391
31391
31391
34391
34391
35391
34391
36391
35391
35391
30391
34391
32391
34391
34391
31391
37391
31391
35391
33391
35391
31390
31390
30395
30395
33395
34395
34395
34395
32395
32395
31395
36395
30395
30395
31390
36395
31390
31390
30395
35395
34395
35395
35395
30395
31395
31395
35395
30395
37395
37390
37395
37395
31390
31390
34395
35395
36395
31390
36395
31395
33395
31395
30395
33395
33395
34395
31395
31395
31390
32300
32300
30390
30390
30390
30391
37391
31390
32300
34390
32390
31397
35397
35397
33390
35397
35397
37397
36397
34397
35397
33390
36397
34390
36391
30391
36391
34391
30391
30391
30391
32390
34390
37390
37390
34390
34390
34390
34390
34390
35396
37396
32300
34391
35390
36394
31394
31394
36390
35390
36390
36390
36390
37390
36390
36390
36390
37390
35390
35390
34390
35390
34390
36390
36390
36390
37390
31398
36398
32390
34390
33390
33390
35392
36392
35392
37392
35392
35392
35392
37392
35392
35392
30392
36392
34392
36392
33390
34392
33390
36392
36392
36392
37392
33390
32300
32390
35392
34392
31392
35392
32392
31392
32390
36392
36392
36392
36392
36392
32390
32390
35392
35392
34392
34392
37392
34392
36392
30392
36392
36392
36392
31392
31392
31392
37392
35392
35392
37392
37392
37392
31392
34397
35397
34397
36397
33390
33390
33390
35397
35397
35397
31397
32397
33390
35397
35397
35397
36397
35397
31397
34397
34397
35397
35397
31395
32395
33390
34391
35396
30394
37390
31396
32300
32300
31393
33390
34390
36390
30393
31393
30390
30393
31393
30390
35391
30390
30390
30390
30390
30391
32300
34390
35390
32390
33390
30395
34391
34390
37390
31396
34390
34390
31396
34390
34396
34390
31390
31390
31390
31392
32390
35392
35390
36394
36394
36390
36390
36390
36390
36390
36390
37390
36390
36397
32300
33390
30390
31390
34397
32397
36397
33390
30390
34391
34391
34391
35391
33391
30391
30391
36391
35391
37391
31391
32300
32300
31393
33393
34395
32300
34390
35390
32390
34390
37390
30396
37390
33396
34390
31396
37396
35390
35390
31394
30394
30394
36390
32300
33393
30390
35393
31393
35393
31393
37393
37393
30393
36393
34391
30391
34391
31391
35395
31390
35395
33395
33395
31395
32300
30393
30390
32300
33390
35397
35397
31397
35397
35397
31397
31397
31397
36397
35397
34397
35397
32390
34390
37390
31396
33396
37390
35396
37390
31396
34390
30396
33396
33396
31396
30396
31396
35396
32396
37396
30396
31396
35390
33394
36394
34394
36394
31394
37394
35390
36390
36390
36390
31390
30390
31398
33390
32300
34390
31392
35392
35397
35397
35397
35397
35397
31397
35397
35397
36396
37390
32300
32300
34393
30391
30391
32300
35397
35397
31397
37390
34390
35396
33396
35396
34396
37396
37396
32300
36390
37390
36390
37390
37390
37390
31396
35396
37390
36396
35396
35396
37390
31396
31396
32300
30390
30390
34390
35390
31394
35390
36390
31390
31390
31390
32300
32300
34392
31392
31394
31394
30394
33394
36390
30390
36390
35390
36390
37390
32390
32390
30390
37390
31390
32390
31390
37390
32397
34390
33396
36396
35390
31394
34390
34390
31390
31394
32300
34390
37390
34390
34390
30396
31396
35396
35396
35396
37390
31396
36396
37390
36396
34396
35396
36396
36396
36396
35396
31396
31396
36396
37396
36396
37396
36396
36396
34396
35396
36396
33396
34390
31396
31396
34396
31396
33396
35396
37390
36396
37396
36396
36396
35396
35396
35396
36396
30396
35396
36396
30396
37396
31396
34396
35396
32396
32396
34396
32396
34390
30396
35396
37390
31396
37390
35396
31396
37396
31396
37390
35396
35396
36396
36396
31396
36396
37396
31396
34396
36396
34390
35396
31396
32300
32300
36392
32300
32300
36390
36390
36390
36390
34390
35396
35396
34390
34390
33396
33396
34390
36396
36396
36396
35390
36390
30397
31390
32300
32300
36390
33392
35392
34392
34392
30392
37390
37392
31392
37392
32390
34392
36392
36392
32390
34392
34392
35392
33392
36392
30392
37391
35391
31391
36391
31394
31394
33394
36390
31390
30390
31390
35390
31390
35390
32390
37390
31390
35390
30390
36390
35390
32390
37390
31390
31390
34390
32390
30390
35390
36390
37390
33390
32390
34390
37390
30390
36390
37390
32390
30390
33390
32390
35390
37390
31390
31390
37390
37390
37390
31390
34390
34390
32390
31390
31390
34397
32397
35397
31390
34397
35397
34397
35397
35397
35397
37390
36397
32397
34397
34397
35397
36397
36397
37390
37390
37390
30397
35397
33397
35397
34397
31397
33397
35397
32397
32397
34397
32397
35397
37397
37390
31397
37390
37390
37397
31397
36397
36397
31397
36397
36397
36397
37397
37390
35397
37390
37390
37390
37397
32397
32397
36397
36397
30397
30397
30397
35397
37390
37390
37390
37390
37390
33397
32397
35397
35397
36397
37390
36397
35397
31397
35397
37397
37397
35397
35397
35397
35397
35397
31390
32397
32397
32397
34397
35397
35397
31397
37390
34397
35397
34397
37397
30397
37397
35397
32397
35397
35397
37397
31397
37397
31397
34397
37390
37390
37390
36397
37397
36397
31390
32300
31394
36394
32300
36390
30390
36391
33396
34390
31391
30390
36398
35398
35398
31398
34398
31398
35398
33398
36398
36398
34398
35398
34398
35398
32398
34398
35398
35398
36398
35398
36398
35398
36398
37398
36398
37398
35398
30390
36398
30390
30390
34398
35398
37398
36398
35398
34398
34398
34398
35398
36398
36398
36398
37398
31398
35398
36398
36398
31398
37398
34390
34390
31394
31394
32300
32390
36390
34390
34390
31390
31394
32300
32300
33390
34390
35390
31390
34390
30390
35390
34300
34300
32363
32363
35361
30361
35361
31360
31360
31360
31360
31360
31360
31360
34365
35365
30360
35361
31369
32369
37369
32360
37300
30366
31366
31366
37300
30366
37300
37300
36366
31366
31366
31366
31366
31366
32366
35360
35360
32364
31364
35360
35360
36364
32364
35360
36364
35360
36360
36360
37360
36360
31360
31360
32367
31360
31360
37360
37360
31367
30367
32367
36368
30368
34300
34300
34360
34360
30363
35363
37363
31363
30360
35363
33363
35363
37363
36363
32363
37363
31363
32363
35363
30360
34363
30363
36363
35363
35363
33363
36363
37363
36363
35363
30363
33363
33363
36363
36363
36363
32363
31363
36363
36363
37363
37363
36363
36363
36363
36363
36363
30363
36363
36363
36363
36363
32363
33363
33363
33363
34363
36363
36363
32365
32365
35365
35365
31360
31360
31360
31360
31360
35365
32360
32360
37300
35360
33360
33369
32360
33369
32360
32360
31369
36369
33369
30369
34360
37300
31366
31366
31366
32366
35366
35366
32366
31366
32366
37366
31366
31366
31366
35360
32364
35360
30364
34364
36364
34364
30364
34364
34364
35360
33364
37364
35360
37364
35360
36360
35360
36360
31360
31360
34300
33360
30360
32360
31360
34300
37300
37300
30360
30361
30360
34361
30361
31360
31360
34365
34300
32360
30360
33360
33360
33360
34367
35361
32360
35369
32360
37300
37300
37300
37300
34366
30366
30366
31360
31360
31360
35360
35360
31364
35360
35360
34364
34364
36360
37360
36360
31360
31360
34367
31367
31367
34369
32360
35369
34369
33369
33369
33369
37300
37300
35360
35360
32360
37300
35360
37364
37364
37360
31364
31364
31364
37300
36366
34300
34300
30360
31360
31360
31360
31360
34300
32360
36369
37300
31366
31366
31366
36366
37366
35360
35360
35360
32364
32364
36364
36364
35360
32364
34364
34364
37364
36364
36364
36364
36364
36364
36364
35360
36360
36360
31360
31360
35360
34362
34362
35362
32360
35362
32360
32360
32362
36362
31362
35362
32360
34364
34364
34364
34364
30364
34364
35360
36360
33360
35360
35360
35360
34360
32360
32360
32360
35360
32360
35360
33360
35360
31360
37360
34360
33360
36360
37360
37367
37360
37366
37366
31366
35360
36360
33360
34300
31360
31360
33360
34300
34300
32363
31363
35361
31361
36367
31367
36367
36367
31367
35360
30369
32360
34360
34360
34360
31366
34360
34360
34360
34366
36366
37366
36360
36360
31360
30360
36360
36360
36360
36360
36360
36360
36360
36360
37360
31369
34300
30360
35361
35361
32361
31361
32361
31361
30360
31361
35361
36361
31361
30361
32361
35361
36361
35361
33361
34361
34361
32361
31360
31360
32365
32365
34365
35365
35365
36365
35365
35365
31365
31360
32365
31360
32365
34365
32365
37365
35365
35365
33365
30365
33365
35365
37360
34365
30365
32365
32365
30365
37365
37365
37365
37360
37360
37365
37365
37365
31365
37365
31365
36365
37365
35365
31360
33365
34365
36365
35365
31360
31360
31360
34365
34365
30365
34365
34365
35365
32365
35365
31360
35365
30365
30365
31365
31365
36365
35365
30365
37360
37360
30365
30365
30365
30365
37360
35365
35365
30365
36365
35365
34365
34365
37360
37365
37365
37365
37360
37365
31365
31365
35365
34365
30365
33365
35365
34365
37360
30365
30365
34365
32365
32365
34365
34365
31365
31365
32365
35365
36365
31365
37360
37365
30365
30365
37365
37360
31365
31365
35365
30365
35365
37360
30365
37365
35365
30365
35365
30365
34365
34365
36365
30365
30365
30365
35365
37360
37360
35365
33365
31365
33365
33365
34365
34365
32365
34365
31365
36365
37360
37365
31365
32365
33365
32365
35365
37360
32365
34365
30365
30365
37360
30365
30365
30365
30365
37365
36365
36365
37360
30365
37360
36365
36365
35365
30365
30365
30365
30365
30365
30365
31360
35365
33365
35365
31360
34300
33360
32360
32360
34360
37360
34360
37364
36360
36360
31360
35367
31369
34300
36360
33362
31362
37362
36362
33360
30367
35367
34367
31367
32367
33360
32367
32367
36367
36367
37367
30367
32367
35367
36367
31367
31367
32367
30367
30367
30367
32367
36367
32367
32367
34367
34367
34367
34367
36367
31367
32367
32367
32367
31367
32367
32367
32367
34367
34367
36367
36367
31367
31367
32367
30367
36367
36367
30367
36367
34367
31367
35367
34367
35367
35367
37367
37367
35367
34367
36367
37367
31367
34367
32367
33360
34367
33360
35367
35367
31367
31367
32367
34367
32367
32367
31367
31367
31367
32367
32367
35367
31367
35367
34367
35367
36367
36367
37367
32367
34367
34367
32367
34367
34367
34367
34367
31367
31367
30367
31367
30367
37367
37367
34367
35367
31367
31367
37367
37367
34367
37367
33360
35367
30367
34367
34367
36367
32367
36367
34367
32367
31369
34364
34300
32363
36363
30360
31361
31361
30360
30361
31360
32360
32360
32360
34360
34360
36366
37366
32360
36360
36360
30360
31360
36367
34367
30360
32361
35361
31361
31361
30361
34361
37361
34361
35361
36361
37361
36361
34361
32361
35360
34300
35361
34361
34361
34361
32369
32360
35369
34300
34300
32363
32363
32360
32360
32366
34360
31366
34364
34364
36360
34300
35360
34361
34360
35360
34364
36360
36360
36360
32360
36360
31360
31360
32363
30361
32361
30361
34360
33366
34360
36360
37360
34300
34360
34360
34364
31366
31366
36360
34300
34360
30366
36366
30364
30360
36360
31360
31360
37360
31360
37360
37360
36360
30360
35360
35360
36360
36360
32360
32360
34360
34360
31360
34360
34360
31360
36360
32360
35360
32360
37360
35360
37360
33360
33360
30360
33360
31360
31360
37360
37360
31360
31360
37360
34360
31360
30367
32367
30367
31360
37360
31360
32367
30367
31360
31360
30367
31360
32367
32367
32367
32367
35367
30367
35367
37360
36367
34367
36367
36367
35367
36367
37360
37360
37360
32367
31360
31360
30367
30367
30367
34367
31360
33367
32367
32367
32367
32367
32367
34367
34367
37360
35367
35367
35367
36367
30367
37360
36367
32367
31367
36367
30367
32367
35367
32367
37367
31360
30367
32367
37360
31367
32367
30367
30367
30367
34367
34367
34367
34367
37360
37360
30367
30367
36367
37360
32367
36367
32367
31367
31367
31367
33367
34367
37360
37360
36367
36367
30367
34367
36367
32367
30367
30367
36367
37360
32367
31367
36367
30367
34367
34367
37360
32367
36367
31367
37360
36367
36367
30367
32367
36367
30367
30367
36367
36367
37367
37367
30367
30367
37360
34367
37360
37360
36367
36367
36367
36367
30367
37360
34367
34367
34367
36367
34367
32367
31360
37360
36367
36367
36367
31360
37360
36367
34366
37366
37366
30360
36360
35368
35360
35360
34300
35369
35360
34360
34360
36360
36360
31360
31360
31360
34360
34360
35360
30360
34360
34360
34360
34360
34360
31360
34360
36360
32360
35360
34360
31360
31360
35360
36360
3300
30300
34300
31300
34300
33300
34300
32300
30320
31321
32321
36320
33329
34320
30324
35320
36320
32320
34329
31329
35320
32322
34322
30322
32322
35327
35327
31327
35320
30320
32321
32321
33320
31329
36320
36327
34321
30320
35321
33321
31329
32320
34329
33329
32300
30325
32320
35329
35329
31329
32320
34329
34329
32320
34329
34320
34320
31326
37320
32320
32320
36320
30320
36320
36320
36320
36320
32320
32300
32320
34329
34329
31329
34329
36329
36329
32320
32320
37329
31329
31329
35326
37324
31324
32300
30320
32320
32320
34329
30329
35329
35329
30329
31329
31329
31329
31329
31329
36329
37329
34329
31329
35329
37329
31329
31329
32320
31329
34329
33329
31329
34329
34329
36320
37324
35320
36324
32324
32324
32324
36324
36320
32320
31320
35327
31320
37320
35327
37320
32327
36320
32310
35315
30300
32310
32310
31319
35319
34319
34319
32310
30316
34310
35310
35300
35300
30340
30340
30340
34343
30340
30340
34343
30340
34341
31340
31340
32340
31342
30347
33340
33340
34347
34347
36347
36347
31347
36347
35300
35300
30340
34340
36340
33340
30341
30340
34341
34341
30340
34340
30346
34340
32346
32346
32346
32346
35346
35346
37340
34340
34340
36346
30346
30346
31346
31346
31346
31346
34340
31346
33346
33346
33346
35346
34346
35346
30346
33346
30346
34340
32346
31346
36346
36346
36346
36346
35300
36340
36340
30340
36340
37340
34340
37340
31340
31340
31340
37340
31340
35300
33340
33340
36340
36340
30340
34348
33348
35300
36340
36340
30340
30343
36343
32343
34343
36343
33343
31343
31343
37343
36343
32343
35343
35343
36343
30340
34343
36343
31343
36343
36343
37343
32343
30340
31343
31343
34343
34343
35343
35343
35343
30343
32343
32343
31343
37343
30340
31341
31341
31341
34341
37341
31341
32341
32341
35341
35341
35341
30340
33341
32341
32341
31341
31341
33341
36341
30340
35341
36341
30340
30341
31341
30341
31341
30341
32341
31341
31341
32341
31341
32341
34341
30340
35341
30340
31341
30341
31341
30340
31341
32341
32341
32341
31341
31341
31341
31341
31341
30340
33341
34341
35341
35341
33341
32341
32341
36341
33341
36341
30341
30340
32341
34341
36341
35341
35341
36341
31340
34345
34345
34345
35345
34345
34345
32345
34345
31345
35345
32345
32345
35345
35345
36345
37345
37345
31345
31345
34345
32345
35345
31340
34345
34345
34345
35345
35345
35345
36345
34345
34345
37345
35300
35300
36340
32343
36343
35341
33341
31345
32340
31342
31347
31344
31344
36340
33340
32340
36349
32340
31349
36349
34349
36349
34340
32346
36346
36346
33346
30346
31346
32346
32346
36346
32346
35346
36346
36346
37346
31346
32346
35346
36346
36346
33346
32346
37346
35346
37346
37346
31346
31346
36346
37346
36346
36346
32340
36340
36340
37340
36347
36347
32348
36348
35300
34340
34340
32340
30342
34342
37342
31342
37342
31342
31347
31347
32347
31347
31347
34347
31347
32347
32347
31347
34347
31347
31347
31347
37347
37347
37347
37347
31347
34347
36347
36347
35347
31347
35347
32347
35347
36347
33340
33340
36347
34347
31347
31347
35347
31347
36347
34347
31347
33340
36347
36347
36347
32347
35347
31347
33347
36347
34347
34347
36347
31347
36347
31347
33340
32347
36347
36347
36347
31344
35349
35300
35300
33340
32340
32340
34340
34340
36346
36340
36340
30341
30340
31340
31340
35300
32340
34340
34340
36346
31346
36340
31340
31340
32340
32340
33340
34347
34340
31346
34340
33346
35346
33346
37346
34340
34340
32340
34340
36340
36340
37340
36340
31340
37340
32340
36340
31340
37340
32340
31340
32340
31340
31340
31340
31348
36340
36340
33340
36340
31340
32340
34340
32340
36340
36347
34347
34347
34347
34347
34347
30340
31341
36341
32341
34341
33341
36341
31341
34341
36341
37341
32341
32341
30340
36341
31341
34349
31349
32340
33349
34349
32340
31349
31349
32340
34349
34349
33349
36349
37349
31349
36349
31349
32340
31349
34340
34340
31346
31346
32346
31346
34340
32346
37340
31346
31346
37340
34346
34346
36346
37340
31346
31346
34340
36346
31346
36346
31346
36346
31346
37346
37346
31346
37346
32346
32346
34346
32346
34346
37340
36346
37346
36346
32346
37340
37340
37340
31346
31346
37346
36346
31346
31346
37346
31346
35346
36346
31346
31346
31346
34340
31346
31346
35346
33346
36346
37340
37346
37340
31346
37346
33346
37346
31346
34346
31346
30346
34346
31346
31346
37340
31346
31346
35346
35346
36346
37346
37346
33346
33346
31346
34340
34340
36346
32346
31346
32346
34340
31346
37346
34340
31346
31346
31346
31346
30346
33346
30346
32346
35346
35346
31346
36346
34340
33346
32346
32346
37346
35346
30346
36346
37346
37346
36346
31346
31346
31346
31346
34340
36346
31346
31346
31346
30346
35346
34346
33346
34340
34340
32346
31346
31346
37346
31346
34346
34346
36346
31346
31346
31346
31346
33346
34340
36346
31346
36346
32346
32346
37346
35346
35346
31346
37346
37346
31346
31346
37346
37346
36346
34346
34346
34340
34346
35300
30340
30340
30340
30340
32340
31349
32340
31346
37340
34340
34340
31346
30346
34346
36346
34340
32346
30346
30346
36346
34340
36346
36346
37346
37346
35340
36340
37340
33340
34347
34340
35300
36340
32340
32340
34342
35342
32340
34342
34342
30342
36342
35341
31341
31341
32341
36341
31341
35300
35300
31343
31345
31346
33346
31346
31346
36346
36340
31340
31340
31340
32340
35300
33340
32340
30340
36341
31345
33340
34347
32340
34349
34349
32346
32346
31346
31346
32340
35300
36340
32340
35300
33340
31347
36340
32340
36343
30341
35340
36340
31340
33340
33340
33340
34347
32346
37346
32340
36340
32340
37340
32347
31340
33348
32340
34340
35300
30340
33340
33349
32340
34340
34340
31340
35300
31340
31340
35300
30340
31340
35300
36340
31340
35300
31342
33346
31340
31340
31340
37340
31340
34340
31340
34340
34340
32340
37340
31340
32347
33347
30347
33347
30347
33347
30347
37340
35347
34347
35347
37340
36347
36347
36347
31347
31340
37340
37340
37347
31340
35347
37340
36347
37347
33347
30347
30347
30347
33347
36347
33347
36347
36347
34347
34347
37340
35347
34347
37340
36347
37347
31347
32347
32347
37347
37347
32347
37340
32347
36347
37340
37340
37340
36347
36347
36347
36347
32347
31340
36347
35347
34341
31340
32340
34346
34340
34346
32346
32346
31340
34347
34347
30347
34347
30340
32348
34348
36348
36348
30340
30340
32348
37348
37348
30340
30340
37348
30340
34348
36348
36348
36348
31348
35300
34340
31340
35300
35300
32340
34340
35300
35300
36340
34340
33340
31340
35340
36340
31340
32340
32340
34340
31340
36340
33340
34340
36300
31300
31300
31300
31300
34305
34305
34305
36300
30300
35301
32300
34300
34300
34300
37300
37300
37300
31306
36300
37300
37300
37300
31300
34307
36300
30303
30303
32303
32303
35303
35303
32303
35303
33303
30303
35303
30300
