occurrence
0010000000000000
0010000000000000
1010000010000000
0010000000000000
0010010001100000
1110000001000001
0010000011000000
0010000011000000
1010011000000000
1010000010000000
0010001100001000
1010000010000000
0010010001100000
1010001010100000
1010110011100000
0010001000100001
0010000011100000
0111000000100000
0111000001000100
0011000001100100
0111000000000100
0111000100000100
1010010011001000
1011011000000000
1010010011001000
1110011001000000
1011011000000000
0010000011100000
1010000011000100
0010001011000100
1110001011000000
0010001110001000
0011010010000000
0011011010000000
0011011010000000
0010101010000000
0110001011000000
0011001011100000
0110001010000000
0010001000000000
0010011001000000
1010001000000000
1010011000000000
1010101100000100
0010011001100000
1010011000000000
0000000000000000
0010000000000000
0010000001000000
0010100001000000
0010100001000000
1010100001000000
0010100001100000
0010100011000000
0010000001000000
0010100010000000
0010110000000000
0011000000100000
0011001000100000
0010010000000000
0010010000000000
0011010000000000
0111010000000000
0010000010000000
0010000010000000
1010010010100000
0010000010010000
1010000010000000
0011010010000000
1010000010001000
0010000010000000
0010001000000000
0010001000110000
0011001000100000
0010001000000000
0010101000000000
0110001000000000
0110000000000000
0110000000000000
1111010000100000
1110000000000000
1111000000110000
1111000010010100
0110100000000000
0111000000000000
0010010000001000
0010100000000010
0010000000000000
0010000000000000
1010000000000000
0010000000000000
0000000000000000
0010000000000000
1010001001000000
1111010000000100
0010010000000000
0011010010000000
0010001000000000
0010101000000000
0010001000000000
0010101000000000
1110000000000000
1111000010010100
1111100000100000
0111000000000000
0110101000000000
0010100000000000
1000000000000000
1000010000000000
1110010000000000
1000010000000000
1100000000000000
1000000000000000
1110110000000000
0110110000000000
0101110000000000
0000110000000000
0100100000000000
0001000000000000
0011010001100000
0011010001000000
0001110000000000
0101000000000000
0101000000000000
0101001000000000
0001000001001000
0111001010011000
1000001010001000
0000100010001000
0000001000000000
0000000100101000
0000000000000000
1000000001010000
0010000001100000
0010100001100000
0010000001100000
0010000101100000
1000010001000000
1000000001100000
1010000001100000
1010100001100000
1110000101100001
1010110101100000
1010100101100000
1010000101100000
1010100101100100
1010100101100100
1010000011100000
1010000001100010
1010000011100000
1010100011100100
1010000001100000
1110100001100001
1010000001100100
1010000001100100
1000101101100100
1010110001100000
1001010011101000
1010000011100000
1010100111100100
1010010111100100
1010001001100100
1010001001100000
1010000101100010
0000100001000000
1000100001100000
0000100001100000
0000110001000000
0010110111000100
0001000001000000
0011100101100000
0001010001000000
0001000001000000
0001000001100000
0001000001001000
0001000001000010
0000000001001000
0000000001101000
0010000001101000
0010000101101000
0010000101101000
0010100101101000
0010100001101000
0010110101101000
0010100101101000
0010100101101100
0010100101101100
0010000101101000
0010000011101000
0010100011101000
1010000011101100
0010100011101100
0010000001101000
0010000101101000
0010100101101000
0110100001101001
1000000001101000
0010100001101100
1010000111101100
0010100111101100
0010010111101100
0010010111001100
0011010111001100
0010100111001100
0010010111001100
0010001001101100
1000000000000000
1010000000000000
1010000010000000
1000000000000000
1010101000010000
1000000001000000
1000100001000000
1000110001000000
1011000011000000
1000000000000000
1000000000100000
1000000000000000
1000010000100000
1110100000000000
1010000000000000
1000000000100000
1010000000100000
1010000010100000
1010000011100000
1011000011100000
1000000000100000
1010000001100000
1000001000100000
1000110000100000
1001110000100000
1000000000100000
1010000000100000
1010010000100000
1010000010100000
1010000011100000
1010000010100000
1000100000100000
1001000000100000
1010010000100100
1000010000100000
1001010000100000
1001000000100010
1000001000100000
1001011000100000
1000000000100000
1000010000000000
1110010000000000
1000010001000000
1011010001000000
1101010111000000
1000111101010000
1000010000000000
1011010000000000
1011010010000000
1000011000000000
1000000010000000
1010000010000000
1110101010001000
1001100010010100
1000010011000000
1000000010000000
1000000010000000
1000000010100000
1000110010000000
1000000010100000
1010010010000100
1110010110000000
1110010110000000
1100110110000000
1100010110000000
1010000010000000
1000001010000000
1001001011100000
1001011010000000
1100000010000000
1100001010000000
1000001000000000
1010101000000100
1100000000000000
1000000000000000
1110000000000000
1110100000000000
0010000000100001
1110000010100001
0001000101100000
0010010110000000
0100100100010000
0000100001000000
1000100001000000
0000100001000000
1010100010000000
0010100000100000
0010100000100000
0000100001100000
1000101000100000
1000100000100000
0010110000000000
1010110011000000
0000110000000000
0101110000000000
0011100000100000
0010101100000000
0101100000100000
0110100000000000
0100100000000000
0001101000001000
0010100000000000
0010110010000000
1000000000000000
0010000000100000
0010010000100000
0010010000100000
0011000000100000
0010000000100000
1000000000100000
1000110011100000
1010010000100100
1000000010100000
1000001000100000
1100000000100000
0000110000100000
0000110000100000
0001000000100000
0001110001100000
0010000000000100
1000010010000000
1100010000000000
1000010000000000
0001000000000000
1011000000000000
1001000001100000
0011100000100001
0001111000100000
0101000000100000
0001010000000000
1001010000010000
0011010000000000
0001000001000000
0001000011000000
0001010010000000
0101000000000000
0001000001001000
1011000001001000
0011100000101001
0001011100101000
1011010011001000
1001100001001000
0001000000000000
1101001000000000
0010010000100000
0010000110000000
0010000110000100
0010110110000100
0010001110000100
1010011110000100
0011011110000100
0010010110000100
1110010110000000
0010100110000100
0010001110000100
0010010010000000
0010000010000100
0010000010010100
0010110010000100
0011000010000100
0011000010000101
0011000010000100
0011000010000100
0011100110010100
0111100010000100
0011100010010110
0111100010000110
0011101010000110
0010001010000100
0010101010000100
0010001010000100
0011011010000100
0010010010000100
1110011010000000
0011000010000000
1100000110010000
1001000010000000
1000000010100000
1010110010010000
1001000010000000
1010000010000000
1000001110010000
1000000010001000
1000000010000000
1000000010000010
1000000010000000
0010000110000100
0010100010000100
0010100010010000
1000100010100000
0001100010000000
0000100010100000
0011100010100000
0010101110000100
0001000010000000
0001000010000100
0111101010000100
0001010010000000
0111001010011000
1000001010001000
0000100010001000
0001110010001000
0001000010001000
0000000010000000
0011001000100100
0011011000100000
1010001110000000
1000001110000000
1000001110000000
1000101110000000
1000101110000000
0001011000000000
1100011000000000
0101011000000000
0100000000000000
0110100100000000
0100001000000000
0000000000001000
0010100000101000
0010010000001000
0010000010001000
1010000010001000
0000000001001000
1000000000001000
1000000000101000
1010000100101010
0010010100001100
1010000100101000
1010000101001100
0010000010001000
1010110000111000
1000011001001000
1000010001001000
0000111001001000
0000110001001000
0001010001001000
0101000010001000
0010011100001000
0100000000001000
0100110000001000
0010100001001000
0000000000000000
0010000000010000
0011100000010000
1010100001010100
0010110000010000
0011000010010100
0011010010010001
0010000010010000
0011101000010000
0010010000010000
0010100011010000
0011000011010000
1110000000010000
1110000010011000
1101000010011000
1001110100010000
0011100011010000
0010100010010000
0110100000010000
1000100000010100
0000101000011000
0011000000110000
0011010001010100
0001000011010000
0001110011010000
1001010010010000
0001101010010000
0001001010011000
1000000000010000
1010000000110000
1001000001010000
1001000000010000
1001000001010000
1000000000010000
1101110000011000
1001000000110000
1001110000010000
1000000010010000
1100000010010000
1001000010010000
1010000010010000
1100100000010000
1101000000010000
1001000001011000
1011000001010000
1001000001010000
1000001000010000
1000000000010000
1000000000010000
1010000000110001
0000000100010000
0010000100010000
0011001100010000
0010010100010000
0010000110010000
0110000100010000
1000000110010000
1000000100010000
1011010100010100
1000000100010000
1001000100110000
1000010100010000
1010010100010000
1000000110010000
1001011100010000
1000000100010000
1000100100110000
1000101100110000
0000100100110000
0000100100010100
0000110100010000
0010000110010000
0010010100010100
0001000100010000
0001010100010000
0001000110010000
0001000111010000
0001010110010000
0000001100010000
1100010100010000
1100010110010000
1100000110010000
1100000110010000
1101000110010001
0000000100011001
1000100110010000
1010100011010000
1001110010010000
1101100010010000
0001100000010000
1100100000110000
0101100000010000
0010000100010000
1000000000110000
1000001000110000
1001011000110000
1000010000010000
1000000010010000
1000000010010000
1100000010010000
1100010110010000
1010010011110000
1000000010110000
1000000010110000
1010010010010100
1010010010010100
1000001010010000
1001011010010000
1100000010010000
1000000000010000
0000111000010000
0001111000010000
0000101000010000
0010010001110000
1000010000110000
1000000010110000
1000001000110000
1000000000110000
0000110000110000
0010010000010100
0010010000010100
0001000011010000
0000001000010000
0010010000110000
0001000000010000
0011000000010000
1011000000110000
0001000000010000
0001000000010001
0001000000010100
0001010000010000
0001000010010000
0001000011010000
0011000011010000
0001010010010000
0001001010010000
0111001000010000
0101000000010000
0001000000010000
1010000011011001
0010000100011000
0010000011011000
1010000000111000
0010100000011000
1010000000011000
0011110000111000
0110101000011000
1110101000011000
0101101000011000
0010000010010000
1000000010010000
1000000010010000
1010010010010100
1000001010010000
1000000010010000
0000100010010000
0000001000010000
0100101000010000
0101111000010000
0101010000010000
0000000000011001
0010010000011000
0101010000011000
0000000000011000
0000000000010000
0010000001000000
0010100101010000
0010000101000000
0010100011000000
0010000011000000
0010100001000000
0010100101100000
0010000001000100
0010000001000100
0110101001000100
0010010001000100
0010000101010100
0010100101010100
0010100001010100
0010000001010100
0010000001010100
1010000001000100
1010000001010100
1010000001000100
1010001001000100
1110000001000100
1010000001000100
0010100001000100
0010100001000100
0010110001000100
0010100001010100
0010100101010100
0010100001010100
1010100001010100
1110100001000100
0010100001000100
0110101001000100
1010100001010110
0011000001000100
0011111001000100
0011001001101100
0011001001000100
0011000001000100
0011100101010100
0011100001010110
0011101001000110
0010001001000100
1010011001000100
0010101001000100
0010001001000100
0011011001000100
0010000001001100
0010001001001100
0010000001000100
0010010001000100
0010010001000000
0010010001000000
0010011001000000
0011000001000000
0010000011000000
0010001001000000
0111000001000000
0111000001001000
0010000001000010
0010000001000000
0010000001000000
0001000001010000
0001000001010000
0011000001000000
1010000001000000
0010100001000000
0010100011000000
0011000001000100
0010001001000100
1110010001000000
0011100011000000
1000010001000000
1001000001000000
1000000011100000
1000000011100000
1001011011000000
1010001001000000
1000101001000000
1001001001000000
0000100001000000
0000101001010000
0101100001010000
1000100001000000
1001100001000000
0101110001000000
0000101001000000
0001111001000000
1010010001100100
1000000011100000
1000000001100000
0001000001000000
0011010001000000
0001110001000000
0111000001000000
0000100001011000
0000100001011000
0000000001000000
1000000001000000
1011000001000000
1000100001000000
1000100001000000
1000000001000000
1001000001000000
1011000001000000
1000010001101000
1000000001100000
1000000011100000
1000000001100000
1000000001100000
1110000111100000
1000100001100000
1000000001100000
1010010001100100
1010010001100100
1000000011100100
1000010001101100
1000001001100000
1000001011100000
1000001011100000
1001011001100000
1000001011100000
1100111001100000
1000000001000100
1010000001000100
1000100001000100
1000010001000000
1000110001000000
1010110011000000
1000110001000000
1100010001000000
1001000001000000
1001000001001000
1000000011000000
1001000111100000
1101000111100000
1101000111100000
1010010011000100
1010010011000100
1000001011000000
1001011011000000
1000001001000000
1010011001000000
1010111001000000
1010001001000000
1001001001000000
1100110001001000
1010000001100010
1001000001100010
1000100001001110
1000110001001110
1000000001000000
1000100001000100
1001000001000100
1000000001000000
1010110001000000
1110000001000000
1000000011000000
1001011011000000
0010000101000100
0010100101000100
0010100111000000
0000100001000000
0000100001000000
0000100001000000
1000101001010000
1000100001000000
1000100001100000
0000110001001000
0000100001100000
0000100001100000
0000110001000000
0001110001100001
1101100011000000
0000101001000000
0001111001000000
0000100001000000
1000100001000000
1010110001000100
0110010001001000
1001011011000000
0000110001000000
0000111001000000
0001111001000000
0001111001000000
0001111001000000
0010100001100000
0010000001100100
0010010001100010
1000000001100000
1010010001100100
1000000011100000
1000000001100000
0101110001100000
0010001001000100
1000100011000100
0010010001000000
1000010011000000
1000010001000000
0001000001100001
0001000001100001
0001011001100001
0001000101100000
1001000101100000
0001001101100000
1001011101100000
0001011101100000
0001001101101000
0001000001000100
0111101001000100
0011000001000100
1101100001000100
0001010001000000
0011010001000000
0001111001000000
1001000011000000
0011010011000000
0111010011000000
1101010011000000
0001010011000000
0010010011000000
1001010011000000
0010110011000000
1010110011010000
0010110011000000
0011110011000000
1010111011000000
0011111011000000
1010110011000000
0111100011010000
1000100011100000
1000110011000000
0001110011000000
1001000011000000
1000101001000000
0100101001000000
0100101001000000
0001011001000000
0000000001001000
0111000001001000
1000000001101000
0010010001001000
1000101001001000
0000101001101100
0010110001000000
1101110001000000
0010110001111000
1000000001100010
0000000001000000
0010100001000100
1001001011100000
1000100000000000
1000101110010000
1000000000100000
1000000000000000
1001000001000000
1100000010000000
1000000100000000
1100101000100000
1000110000100000
1000101010000100
1000000010000100
1000100000100000
1000110010000000
1100001010000000
1000000010000000
1010001110010000
1010011100110100
1010111100110100
1010111100110100
1001001100000000
1010000000100001
0010000000100001
0011010011000001
0010000101100001
1001000010000011
0111000000000001
1000000001100001
1100000001100001
1101000110100001
0101110000000001
1000000000110001
1010000110110001
0000100000110001
0101100000100001
1001000011100001
1101000010100001
0001011000000001
0101110010000001
0100110010001001
0000000000101001
0001001000001001
0010110100000001
0000100000000001
0000100000000001
1010000000101001
1000000000100001
0010010000000101
0011000000000001
0011100000100001
0001010000000001
0001110000000001
0001011000000001
0010000010000101
0010101010000001
1000000010000001
0010100010010001
0011110010010001
0000100011000001
1000100010000001
0010001010000001
0010001110000001
0010101110000001
0110000000000001
0110011000000001
0101010000000001
0000000000001001
0010000000100001
0010100000100001
0010000000000000
0011000001000000
0010000000000000
0010100100000000
0010110000000000
0010010000000000
0011010000000000
0010011000000000
0010000000000000
0111100000000000
0010000010000000
0010010010000000
0010000011000000
0010000010100010
0010000010100010
0010001000000000
1110000000000000
1110000000000000
0110100000000000
0111010000000000
0010010010000000
0010100000000000
0010000000000000
0010110000000000
0001000000000000
0011000000100000
0001001000101000
0010010000001000
0011100000110000
1010000001000000
1000000000000000
1000000000000000
1000000000100000
1010000000000100
1000010000000000
1010010000000000
1011010011000000
1001010010000000
1000011000000000
1100010000000000
1000000010000000
