count
0000010000000000
0000010000000000
0100010000000000
0000010000000000
0000100000010000
0101010000000000
0000110000000000
0000100000000000
1000010000010100
0100010000000000
0000010000000101
0100010000000000
0000100000010000
0100010000000100
0100010001010000
0000010000000100
0000110000000000
0001010100000000
0001010100000000
0000010100000000
0001010100000000
0001010100000001
0100010000010000
0100010100110100
0100010000010000
0101100000010100
0100010100110100
0000100000000000
0100100000000000
0000100000000100
0101100000000100
0000010000000101
0000010100010000
0000010100010100
0000011000100100
0000010001000100
0001100000000100
0000010100000100
0001010000000100
0000010000000100
0000100000010100
0100010000000100
0100010000010100
0100010001000101
0000100000010100
0100010000011100
0000000000000000
0000010000000000
0000010000000000
0000010001000000
0000100001000000
0100010001000000
0000100001000000
0000010001000000
0000010000000000
0000010001000000
0000100001010000
0000010100000000
0000010100000100
0000010000010000
0000010000010000
0000010100010000
0001010100010000
0000010000000000
0000100000000000
0100100000010000
0000100000000000
0100010000000000
0000010100010000
0100010000000000
0000010000000000
0000010000000100
0000100000000100
0000011000000100
0000010000001000
0000010001001000
0001100000000100
0001010000000000
0001100000000000
0101100100010000
0101010000000000
0101100100000000
0101100100000000
0001010001000000
0001010100000000
0000100000010000
0000010001000000
0000010000000000
0000100000000000
0100010000000000
0000100000000000
0000000000000000
0000010000000000
0100100000001000
0101010100010000
0000010000010000
0000010100010000
0000010000000100
0000010001000100
0000010000001000
0000010001001000
0101010000000000
0101100100000000
0101010101000000
0001010100000000
0011100001000100
0000100001000000
0100000000000000
0100000000010000
1001010000100000
1000000000010000
0110000000000000
0100000000000000
0101010001100000
0001010010100000
0001000101100000
0000000001010000
0010000001000000
0000000100000000
0000011100100000
0000100100100000
0000001010010000
0001000100000000
0010000100000000
0010000100000100
0000000100000000
0001010100000100
1000000000000100
0000000001000000
0000000000000100
0000000000000001
0000000000000000
1000000000000000
0000100000000000
0000010001000000
0000100000000000
0000100000000001
1000000000010000
0100000000000000
0100100000000000
0100010001000000
0110100000000001
0100010001010001
0100010001000001
0100010000000001
0100010001000001
0100010001000001
1000010000000000
0100100000000000
1000010000000000
0100010001000000
0100010000000000
0101010001000000
0100100000000000
1000010000000000
1000000001001001
0100010001010000
0100000100010000
1000010000000000
0100010001000001
0100100000010001
0100100000000100
1000010000000100
0100100000000001
0000000001000000
0100000001000000
0000000001000000
0000000001010000
0000100001010001
0000000100000000
0000010101000001
0000000100010000
0000001000000000
0000001000000000
0000000100000000
0000000100000000
0000000000000000
0000000000000000
0000010000000000
0000010000000001
0000100000000001
0000010001000001
0000010001000000
0000010001010001
0000010001000001
0000010001000001
0000010001000001
0000010000000001
0000100000000000
0000010001000000
1000010000000000
0000010001000000
0000010000000000
0000010000000001
0000010001000001
0001010001000000
0100000000000000
0000010001000000
1000010000000001
0000010001000001
0000100000010001
0000100000010001
0000100100010001
0000010001000001
0000100000010001
0000110000001000
0100000000000000
0100010000000000
0100010000000000
1000000000000000
0100010001001100
0100000000000000
0100000001000000
0100000001010000
0100010100000000
1000000000000000
1000000000000000
0100000000000000
1000000000010000
0101010001000000
0100010000000000
0100000000000000
0100010000000000
0100010000000000
0100010000000000
0100010100000000
1000000000000000
1000010000000000
1000000000000100
0100000001010000
0100000101010000
0100000000000000
0100010000000000
0100100000010000
0100010000000000
0100010000000000
1000010000000000
0100000001000000
0100000100000000
0100010000010000
0100000000010000
0100000100010000
0100000100000000
0100000000000100
0100000100010100
0100000000000000
0100000000010000
1001010000100000
0100000000010000
0100010100100000
0101000100010001
1000000001100101
1000000000010000
0100010100010000
0100010100010000
0100000000010100
0100000000000000
0100010000000000
0101010001000100
1000000101000000
1100000000010000
1000000000000000
0100000000000000
1000000000000000
0100000001010000
1000000000000000
0100010000010000
1001010000010001
0101010000010001
1101000001010001
1001000000010001
0100010000000000
0100000000000100
0100000100000100
0100000100010100
0101000000000000
0101000000000100
0100000000000100
0100010001001000
1001000000000000
0100000000000000
0101010000000000
0101010001000000
0000010000000000
0101010000000000
0000000100000001
0000100000010001
0001000001000001
0000000001000000
0100000001000000
0000000010000000
0100010001000000
0000010010000000
0000010001000000
0000000001000000
0100000001000100
0100000001000000
0000010001010000
0100010001010000
0000000001010000
0001000101100000
0000010101000000
0000010001000101
0001000101000000
0001010010000000
0001000001000000
0000000101000100
0000010001000000
0000100001010000
0100000000000000
0000010000000000
0000010000010000
0000010000010000
0000010100000000
0000100000000000
0100000000000000
1000000010010000
0100010000010000
0100000000000000
0100000000000100
0110000000000000
0000000001010000
0000000001010000
0000000100000000
0000000101010000
0000010000000000
0100000000010000
0101000000010000
0100000000010000
0000000100000000
0100010100000000
1000000100000000
0000100101000000
0000000101010100
0001000100000000
0000000100010000
0100000100010000
0000010100010000
0000001000000000
0000001000000000
0000000100010000
0010000100000000
0000000100000000
0100011000000000
0000100101000000
0000001000010101
0100010100010000
0100000101000000
0000000100000000
0101000100000100
0000100000010000
0000100000000001
0000100000000001
0000110001010001
0000100000000101
0100100000010101
0000100100010101
0000110000010001
0101100000010001
0000010001000001
0000010000000101
0000100000010000
0000010000000000
0000010000000000
0000100001010000
0000010100000000
0000010100000000
0000010100000000
0000100100000000
0000010101000001
0001010101000000
0000010101000000
0001010101000000
0000010101000100
0000010000000100
0000010001000100
0000010000000100
0000010100010100
0000100000010000
0101010000010100
0000010100000000
0101000000000001
0100000100000000
0100000000000000
0100010001010000
0100000100000000
0100010000000000
0100000000000101
0100000000000000
0100000000000000
0100000000000000
0100000000000000
0000010000000001
0000010001000000
0000010001000000
0100000001000000
0000000101000000
0000000001000000
0000010101000000
0000010010000101
0000000100000000
0000000100000000
0001010110000100
0000000100010000
0001010100000100
1000000000000100
0000000001000000
0000000101010000
0000000100000000
0000000000000000
0000010100000100
0000010100010100
0100010000000101
0100000000000101
1000000000000101
0100000001000101
0100000001000101
0000000100010100
0101000000010100
0001000100010100
0001000000000000
0001010001000001
0001000000000100
0000000000000000
0000010001000000
0000010000010000
0000100000000000
0100010000000000
0000000000000000
0100000000000000
0100000000000000
0100100000000001
0000100000100001
0100100000000010
0100010000000010
0000010000000000
0100010001010000
0100000000010100
0100000000010000
0000000001010100
0000000001010000
0000000100010000
0001000100000000
0000100000010101
0001000000000000
0001000001010000
0000010001000000
0000000000000000
0000010000000000
0000010101000000
0100100001000000
0000010001010000
0000100100000000
0000100100010000
0000010000000000
0000010101000100
0000100000010000
0000010001000000
0000010100000000
0110010000000000
0110010000000000
0110000100000000
0100000101010001
0000010101000000
0000010010000000
0010100010000000
0100000001000000
0000000001000100
0000010100000000
0000011000010000
0000000100000000
0000001001010000
0100001000010000
0000000101000100
0000000100000100
0100000000000000
0100010000000000
1000000100000000
0100000100000000
0100000100000000
1000000000000000
0101000101010000
0100000100000000
0100000101010000
0100000000000000
1001000000000000
0100000100000000
0100010000000000
0101000001000000
0101000100000000
1000000100000000
0100010100000000
1000000100000000
1000000000000100
1000000000000000
0100000000000000
0100010000000000
0000000000000001
0000010000000001
0000011000000101
0000010000010001
0000100000000001
0001010000000001
1000000000000001
0100000000000001
0100010100010001
1000000000000001
0100000100000010
0100000000010001
0100010000010010
0100000000000001
0100000100010101
0100000000000001
0100000001000001
0100000001000101
0000000010000001
0000000001000001
0000000001010001
0000010000000001
0000010000010001
0000000100000001
0000000100010001
0000000100000001
0000000100000001
0000000100010001
0000000000000101
0101000000010001
1001000000010001
0101000000000001
1001000000000001
0101000100000010
0000000000000001
0100000001000001
0100010001000000
0100000101010000
0101000101000000
0000000101000000
0101000010000000
0001000101000000
0000010000000001
0100000000000000
0100000000000100
0100000100010100
0100000000010000
0100000000000000
1000000000000000
1001000000000000
1001000000010001
0100010000010000
1000000000000000
0100000000000000
0100010000010000
0100010000100000
0100000000000100
0100000100010100
0101000000000000
0100000000000000
0000000001010100
0000000101010100
0000000001001000
0000010000010000
0100000000010000
0100000000000000
0100000000000100
0100000000000000
0000000001010000
0000010000010000
0000010000100000
0000000100000000
0000000000000100
0000010000010000
0000000100000000
0000010100000000
0100010100000000
0000000100000000
0000000100000000
0000000100000000
0000000100010000
0000000100000000
0000000100000000
0000010100000000
0000000100010000
0000000100000100
0001010100000100
0010000100000000
0000000100000000
0100100000000000
0000010000000001
0000010000000000
0100100000000000
0000100001000000
0100010000000000
0000010101010000
0001010001000100
0101100001000100
0001000101000100
0000010000000000
0100000000000000
1000000000000000
0100010000010000
0100000000000100
0100000000000000
0000000001000000
0000000000000100
0001000001000100
0001000101100100
0001000100010000
0000000000000000
0000010000010000
0001000100010000
0000000000000000
0000000000000000
0000010000000000
0000010001000001
0000010000000001
0000010001000000
0000100000000000
0000100001000000
0000100001000001
0000010000000000
0000100000000000
0001100010000100
0000100000010000
0000100000000001
0000010001000001
0000010001000000
0000100000000000
0000010000000000
0100010000000000
0100010000000000
0100010000000000
0100010000000100
0101010000000000
0100010000000000
0000010001000000
0000100001000000
0000100001010000
0000010001000000
0000010001000001
0000010001000000
0100010001000000
0101010001000000
0000010001000000
0001010010000100
0100010010000000
0000010100000000
0000010101010100
0000011100000100
0000010100000100
0000010100000000
0000010101000001
0000010101000000
0000010101000100
0000010000000100
0100010000010100
0000010001000100
0000010000000100
0000010100010100
0000010000000000
0000010000000100
0000010000000000
0000100000010000
0000010000010000
0000010000010000
0000010000010100
0000010100000000
0000010000000000
0000010000000100
0001010100000000
0001010100000000
0000100000000000
0000010000000000
0000100000000000
0000000100000000
0000000100000000
0000010100000000
0100010000000000
0000010001000000
0000010001000000
0000010100000000
0000010000000100
0101010000010000
0000010101000000
0100000000010000
0100000100000000
1000000000000000
0100000000000000
0100000100010100
0100010000000100
0100000001001000
0100000100001000
0000000001000000
0000000001000100
0010000101000000
0100000001000000
0100000101000000
0001000101100000
0000000001000100
0000000101010100
0100010000010000
0100000000000000
0100000000000000
0000000100000000
0000010100010000
0000001010010000
0010010100000000
0000000001000000
0000000001000000
0000000000000000
0100000000000000
0100010100000000
0100000010000000
1000000001000000
1000000000000000
1000000100000000
0100010100000000
1000000000010000
0100000000000000
1000000000000000
1100000000000000
1100000000000000
0101010000000001
0100000010000000
0100000000000000
0100010000010000
0100010000100000
1100000000000000
0100000000010000
0100000000000100
1000000000000100
1100000000000100
0100000100010100
1100000000000100
1001000001010100
0100000000000000
0100010000000000
0100000001000000
0100000000010000
0100000010010000
0100010001100000
0100000010010000
0101000000010000
1000000100000000
0100000100000000
0100000000000000
0100000100000001
0101000100000001
0101000100000001
0100010000010000
0100010000100000
0100000000000100
0100000100010100
0100000000000100
0100100000010100
0100010001010100
0100010000001000
0100000100001000
0101000001010000
1000010000000000
1000000100000000
0100000001000000
0100000001010000
0100000000000000
1000000001000000
1000000100000000
1100000000000000
0100010001010000
0101010000000000
0100000000000000
